chid,pid,purpose,firstclass,tickettype,whopaid,luggage,age,male,income,seasonalticket,oricanton,descanton,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
295,57,1,0,8,2,0,3,0,3,0,1,22,195,60,60,108,65,10,1,160,84,2
296,57,1,0,8,2,0,3,0,3,0,1,22,195,50,120,102,65,20,0,160,136,2
297,57,1,0,8,2,0,3,0,3,0,1,22,216,60,30,116,80,20,1,160,136,2
298,58,1,0,8,2,1,1,1,4,0,17,20,92,179,30,34,215,10,0,60,24,2
299,58,1,0,8,2,1,1,1,4,0,17,20,92,179,120,31,286,10,1,78,39,1
300,58,1,0,8,2,1,1,1,4,0,17,20,92,161,30,29,286,20,0,78,30,1
301,58,1,0,8,2,1,1,1,4,0,17,20,74,161,60,29,286,30,1,48,39,1
302,58,1,0,8,2,1,1,1,4,0,17,20,80,179,30,29,233,30,1,78,24,1
303,58,1,0,8,2,1,1,1,4,0,17,20,80,161,30,31,215,10,1,48,30,1
304,58,1,0,8,2,1,1,1,4,0,17,20,80,215,60,29,215,20,0,48,24,2
305,58,1,0,8,2,1,1,1,4,0,17,20,92,215,30,31,233,30,0,48,39,2
306,58,1,0,8,2,1,1,1,4,0,17,20,80,179,60,31,286,30,0,60,30,1
307,59,1,0,8,2,1,3,0,3,0,17,22,292,168,120,71,168,30,1,190,110,2
308,59,1,0,8,2,1,3,0,3,0,17,22,224,126,120,80,168,30,0,247,88,2
309,59,1,0,8,2,1,3,0,3,0,17,22,292,126,120,92,182,20,1,152,88,2
310,59,1,0,8,2,1,3,0,3,0,17,22,247,126,60,92,182,10,0,247,143,2
311,59,1,0,8,2,1,3,0,3,0,17,22,247,140,120,92,168,30,0,152,143,2
312,59,1,0,8,2,1,3,0,3,0,17,22,224,140,60,92,168,20,1,247,110,2
313,59,1,0,8,2,1,3,0,3,0,17,22,224,168,60,80,182,10,1,190,88,2
314,59,1,0,8,2,1,3,0,3,0,17,22,224,140,120,71,182,20,0,190,143,2
315,59,1,0,8,2,1,3,0,3,0,17,22,247,168,30,92,224,20,1,190,143,2
316,60,1,0,8,2,1,4,1,4,0,1,2,132,259,120,54,259,30,1,60,45,3
317,60,1,0,8,2,1,4,1,4,0,1,2,102,194,120,57,259,30,0,78,36,3
318,60,1,0,8,2,1,4,1,4,0,1,2,132,194,120,61,281,20,1,48,36,3
319,60,1,0,8,2,1,4,1,4,0,1,2,112,194,60,61,281,10,0,78,58,3
320,60,1,0,8,2,1,4,1,4,0,1,2,112,216,120,61,259,30,0,48,58,3
321,60,1,0,8,2,1,4,1,4,0,1,2,102,216,60,61,259,20,1,78,45,3
322,60,1,0,8,2,1,4,1,4,0,1,2,102,259,60,57,281,10,1,60,36,3
323,60,1,0,8,2,1,4,1,4,0,1,2,102,216,120,54,281,20,0,60,58,3
324,60,1,0,8,2,1,4,1,4,0,1,2,112,259,30,61,346,20,1,60,58,3
325,61,1,0,10,1,1,3,0,1,0,10,17,240,20,120,84,20,30,1,160,115,2
326,61,1,0,10,1,1,3,0,1,0,10,17,185,15,120,90,20,30,0,208,92,2
327,61,1,0,10,1,1,3,0,1,0,10,17,240,15,120,98,22,20,1,128,92,2
328,61,1,0,10,1,1,3,0,1,0,10,17,203,15,60,98,22,10,0,208,149,2
329,61,1,0,10,1,1,3,0,1,0,10,17,203,17,120,98,20,30,0,128,149,2
330,61,1,0,10,1,1,3,0,1,0,10,17,185,17,60,98,20,20,1,208,115,2
331,61,1,0,10,1,1,3,0,1,0,10,17,185,20,60,90,22,10,1,160,92,2
332,61,1,0,10,1,1,3,0,1,0,10,17,185,17,120,84,22,20,0,160,149,2
333,61,1,0,10,1,1,3,0,1,0,10,17,203,20,30,98,27,20,1,160,149,2
334,62,1,1,1,1,1,2,0,2,0,2,17,186,81,30,123,84,10,0,210,88,2
335,62,1,1,1,1,1,2,0,2,0,2,17,186,81,120,119,92,10,1,273,143,2
336,62,1,1,1,1,1,2,0,2,0,2,17,186,73,30,116,88,20,0,273,110,2
337,62,1,1,1,1,1,2,0,2,0,2,17,165,73,60,116,88,30,1,168,143,2
338,62,1,1,1,1,1,2,0,2,0,2,17,172,81,30,116,88,30,1,273,88,2
339,62,1,1,1,1,1,2,0,2,0,2,17,172,73,30,119,81,10,1,168,110,2
340,62,1,1,1,1,1,2,0,2,0,2,17,172,97,60,116,97,20,0,168,88,2
341,62,1,1,1,1,1,2,0,2,0,2,17,186,97,30,119,99,30,0,168,143,2
342,62,1,1,1,1,1,2,0,2,0,2,17,172,81,60,119,92,30,0,210,110,2
343,63,1,1,1,1,1,3,0,2,0,1,17,120,50,120,67,65,20,0,78,35,2
344,63,1,1,1,1,1,3,0,2,0,1,17,141,50,60,71,74,30,0,78,28,1
345,63,1,1,1,1,1,3,0,2,0,1,17,109,50,30,64,60,10,0,78,45,2
346,63,1,1,1,1,1,3,0,2,0,1,17,109,42,30,67,65,20,0,48,28,2
347,63,1,1,1,1,1,3,0,2,0,1,17,141,38,60,67,46,20,0,60,45,2
348,63,1,1,1,1,1,3,0,2,0,1,17,120,38,120,64,58,10,0,60,28,1
349,63,1,1,1,1,1,3,0,2,0,1,17,109,50,120,71,74,10,0,48,35,1
350,63,1,1,1,1,1,3,0,2,0,1,17,109,38,30,71,48,30,0,60,35,1
351,63,1,1,1,1,1,3,0,2,0,1,17,141,42,60,64,54,10,0,48,35,2
352,64,1,1,1,1,1,3,1,3,0,2,1,113,60,30,48,71,10,0,80,40,2
353,64,1,1,1,1,1,3,1,3,0,2,1,113,60,120,44,84,10,1,104,65,1
354,64,1,1,1,1,1,3,1,3,0,2,1,113,54,30,41,78,20,0,104,50,2
355,64,1,1,1,1,1,3,1,3,0,2,1,92,54,60,41,78,30,1,64,65,2
356,64,1,1,1,1,1,3,1,3,0,2,1,99,60,30,41,74,30,1,104,40,2
357,64,1,1,1,1,1,3,1,3,0,2,1,99,54,30,44,65,10,1,64,50,2
358,64,1,1,1,1,1,3,1,3,0,2,1,99,72,60,41,78,20,0,64,40,2
359,64,1,1,1,1,1,3,1,3,0,2,1,113,72,30,44,84,30,0,64,65,2
360,64,1,1,1,1,1,3,1,3,0,2,1,99,60,60,44,84,30,0,80,50,2
361,65,1,1,1,2,0,4,1,2,0,17,2,215,84,30,79,97,10,0,140,72,2
362,65,1,1,1,2,0,4,1,2,0,17,2,215,76,30,65,109,20,0,182,90,2
363,65,1,1,1,2,0,4,1,2,0,17,2,215,84,120,71,118,10,1,182,117,2
364,65,1,1,1,2,0,4,1,2,0,17,2,169,76,60,65,109,30,1,112,117,2
365,65,1,1,1,2,0,4,1,2,0,17,2,184,84,30,65,105,30,1,182,72,2
366,65,1,1,1,2,0,4,1,2,0,17,2,184,76,30,71,90,10,1,112,90,2
367,65,1,1,1,2,0,4,1,2,0,17,2,184,101,60,65,109,20,0,112,72,2
368,65,1,1,1,2,0,4,1,2,0,17,2,215,101,30,71,118,30,0,112,117,2
369,65,1,1,1,2,0,4,1,2,0,17,2,184,84,60,71,118,30,0,140,90,2
370,66,1,1,1,2,1,2,0,2,0,2,5,206,71,30,122,78,10,0,135,56,2
371,66,1,1,1,2,1,2,0,2,0,2,5,206,71,120,118,92,10,1,175,91,2
372,66,1,1,1,2,1,2,0,2,0,2,5,206,64,30,115,84,20,0,175,70,2
373,66,1,1,1,2,1,2,0,2,0,2,5,157,64,60,115,84,30,1,108,91,2
374,66,1,1,1,2,1,2,0,2,0,2,5,173,71,30,115,81,30,1,175,56,2
375,66,1,1,1,2,1,2,0,2,0,2,5,173,64,30,118,74,10,1,108,70,2
376,66,1,1,1,2,1,2,0,2,0,2,5,173,85,60,115,88,20,0,108,56,2
377,66,1,1,1,2,1,2,0,2,0,2,5,206,85,30,118,92,30,0,108,91,2
378,66,1,1,1,2,1,2,0,2,0,2,5,173,71,60,118,92,30,0,135,70,2
379,67,1,1,1,2,1,2,1,2,0,1,2,140,78,120,62,84,30,1,90,60,2
380,67,1,1,1,2,1,2,1,2,0,1,2,110,58,120,65,68,30,0,117,48,2
381,67,1,1,1,2,1,2,1,2,0,1,2,140,58,120,69,74,20,1,72,48,2
382,67,1,1,1,2,1,2,1,2,0,1,2,120,58,60,69,74,10,0,117,78,2
383,67,1,1,1,2,1,2,1,2,0,1,2,120,65,120,69,74,30,0,72,78,2
384,67,1,1,1,2,1,2,1,2,0,1,2,110,65,60,69,74,20,1,117,60,2
385,67,1,1,1,2,1,2,1,2,0,1,2,110,78,60,65,88,10,1,90,48,1
386,67,1,1,1,2,1,2,1,2,0,1,2,110,65,120,62,78,20,0,90,78,2
387,67,1,1,1,2,1,2,1,2,0,1,2,120,78,30,69,99,20,1,90,78,2
388,68,1,1,1,2,1,2,1,2,0,1,17,147,50,120,70,58,30,1,60,35,2
389,68,1,1,1,2,1,2,1,2,0,1,17,116,38,120,73,44,30,0,78,28,3
390,68,1,1,1,2,1,2,1,2,0,1,17,147,38,120,77,48,20,1,48,28,3
391,68,1,1,1,2,1,2,1,2,0,1,17,126,38,60,77,48,10,0,78,45,2
392,68,1,1,1,2,1,2,1,2,0,1,17,126,42,120,77,48,30,0,48,45,2
393,68,1,1,1,2,1,2,1,2,0,1,17,116,42,60,77,48,20,1,78,35,3
394,68,1,1,1,2,1,2,1,2,0,1,17,116,50,60,73,60,10,1,60,28,3
395,68,1,1,1,2,1,2,1,2,0,1,17,116,42,120,70,53,20,0,60,45,3
396,68,1,1,1,2,1,2,1,2,0,1,17,126,50,30,77,71,20,1,60,45,3
397,69,1,1,1,2,1,2,1,3,0,18,2,202,110,120,113,112,30,1,150,240,2
398,69,1,1,1,2,1,2,1,3,0,18,2,202,83,120,120,94,20,1,120,192,2
399,69,1,1,1,2,1,2,1,3,0,18,2,155,83,120,116,92,30,0,195,192,2
400,69,1,1,1,2,1,2,1,3,0,18,2,171,83,60,120,94,10,0,195,312,2
401,69,1,1,1,2,1,2,1,3,0,18,2,171,92,120,120,99,30,0,120,312,2
402,69,1,1,1,2,1,2,1,3,0,18,2,155,110,60,116,118,10,1,150,192,2
403,69,1,1,1,2,1,2,1,3,0,18,2,155,92,60,120,99,20,1,195,240,2
404,69,1,1,1,2,1,2,1,3,0,18,2,155,92,120,113,105,20,0,150,312,2
405,69,1,1,1,2,1,2,1,3,0,18,2,171,110,30,120,133,20,1,150,312,2
406,70,1,1,1,2,1,3,0,2,0,1,2,116,72,120,44,78,30,1,60,50,2
407,70,1,1,1,2,1,3,0,2,0,1,2,95,54,120,47,65,30,0,78,40,1
408,70,1,1,1,2,1,3,0,2,0,1,2,116,54,120,51,68,20,1,48,40,3
409,70,1,1,1,2,1,3,0,2,0,1,2,102,54,60,51,68,10,0,78,65,2
410,70,1,1,1,2,1,3,0,2,0,1,2,102,60,120,51,71,30,0,48,65,2
411,70,1,1,1,2,1,3,0,2,0,1,2,95,60,60,51,71,20,1,78,50,2
412,70,1,1,1,2,1,3,0,2,0,1,2,95,72,60,47,84,10,1,60,40,2
413,70,1,1,1,2,1,3,0,2,0,1,2,95,60,120,44,74,20,0,60,65,2
414,70,1,1,1,2,1,3,0,2,0,1,2,102,72,30,51,94,20,1,60,65,3
415,71,1,1,1,2,1,3,0,3,0,17,2,177,101,120,64,112,20,0,143,95,2
416,71,1,1,1,2,1,3,0,3,0,17,2,162,101,30,58,109,10,0,143,123,2
417,71,1,1,1,2,1,3,0,3,0,17,2,208,101,60,72,137,30,0,143,76,2
418,71,1,1,1,2,1,3,0,3,0,17,2,162,84,30,64,118,20,0,88,76,2
419,71,1,1,1,2,1,3,0,3,0,17,2,208,76,60,64,88,20,0,110,123,2
420,71,1,1,1,2,1,3,0,3,0,17,2,177,76,120,58,109,10,0,110,76,2
421,71,1,1,1,2,1,3,0,3,0,17,2,162,101,120,72,137,10,0,88,95,2
422,71,1,1,1,2,1,3,0,3,0,17,2,162,76,30,72,92,30,0,110,95,2
423,71,1,1,1,2,1,3,0,3,0,17,2,208,84,60,58,99,10,0,88,95,1
424,72,1,1,1,2,1,3,1,2,0,1,2,127,85,120,78,92,20,0,130,144,2
425,72,1,1,1,2,1,3,1,2,0,1,2,118,85,30,75,88,10,0,130,187,2
426,72,1,1,1,2,1,3,1,2,0,1,2,145,85,60,82,105,30,0,130,115,2
427,72,1,1,1,2,1,3,1,2,0,1,2,118,71,30,78,92,20,0,80,115,2
428,72,1,1,1,2,1,3,1,2,0,1,2,145,64,60,78,74,20,0,100,187,2
429,72,1,1,1,2,1,3,1,2,0,1,2,127,64,120,75,84,10,0,100,115,2
430,72,1,1,1,2,1,3,1,2,0,1,2,118,85,120,82,105,10,0,80,144,2
431,72,1,1,1,2,1,3,1,2,0,1,2,118,64,30,82,76,30,0,100,144,2
432,72,1,1,1,2,1,3,1,2,0,1,2,145,71,60,75,84,10,0,80,144,2
433,74,1,1,1,2,1,2,0,4,0,2,1,102,72,120,28,78,30,1,110,50,2
434,74,1,1,1,2,1,2,0,4,0,2,1,78,54,120,31,65,30,0,143,40,2
435,74,1,1,1,2,1,2,0,4,0,2,1,102,54,120,35,68,20,1,88,40,2
436,74,1,1,1,2,1,2,0,4,0,2,1,86,54,60,35,68,10,0,143,65,2
437,74,1,1,1,2,1,2,0,4,0,2,1,86,60,120,35,71,30,0,88,65,2
438,74,1,1,1,2,1,2,0,4,0,2,1,78,60,60,35,71,20,1,143,50,1
439,74,1,1,1,2,1,2,0,4,0,2,1,78,72,60,31,84,10,1,110,40,1
440,74,1,1,1,2,1,2,0,4,0,2,1,78,60,120,28,74,20,0,110,65,2
441,74,1,1,1,2,1,2,0,4,0,2,1,86,72,30,35,94,20,1,110,65,1
442,75,1,1,2,2,3,2,1,2,0,10,25,98,48,120,87,48,20,0,156,50,2
443,75,1,1,2,2,3,2,1,2,0,10,25,115,48,60,89,51,30,0,156,40,2
444,75,1,1,2,2,3,2,1,2,0,10,25,90,48,30,85,47,10,0,156,65,2
445,75,1,1,2,2,3,2,1,2,0,10,25,90,40,30,87,46,20,0,96,40,2
446,75,1,1,2,2,3,2,1,2,0,10,25,115,36,60,87,40,20,0,120,65,2
447,75,1,1,2,2,3,2,1,2,0,10,25,98,36,120,85,42,10,0,120,40,2
448,75,1,1,2,2,3,2,1,2,0,10,25,90,48,120,89,51,10,0,96,50,2
449,75,1,1,2,2,3,2,1,2,0,10,25,115,40,60,85,42,10,0,96,50,2
450,75,1,1,2,2,3,2,1,2,0,10,25,90,36,30,89,40,30,0,120,50,1
451,77,1,1,3,2,0,4,0,2,0,1,2,126,156,120,71,169,20,0,117,65,2
452,77,1,1,3,2,0,4,0,2,0,1,2,147,156,60,75,194,30,0,117,52,2
453,77,1,1,3,2,0,4,0,2,0,1,2,115,156,30,68,162,10,0,117,84,2
454,77,1,1,3,2,0,4,0,2,0,1,2,115,130,30,71,176,20,0,72,52,1
455,77,1,1,3,2,0,4,0,2,0,1,2,147,117,60,71,136,20,0,90,84,2
456,77,1,1,3,2,0,4,0,2,0,1,2,115,156,120,75,194,10,0,72,65,2
457,77,1,1,3,2,0,4,0,2,0,1,2,126,117,120,68,162,10,0,90,52,2
458,77,1,1,3,2,0,4,0,2,0,1,2,147,130,60,68,153,10,0,72,65,2
459,77,1,1,3,2,0,4,0,2,0,1,2,115,117,30,75,142,30,0,90,65,2
460,79,1,1,3,2,1,3,1,3,0,23,25,122,145,120,78,153,30,1,80,80,2
461,79,1,1,3,2,1,3,1,3,0,23,25,122,109,120,82,130,20,1,64,64,2
462,79,1,1,3,2,1,3,1,3,0,23,25,95,109,120,80,119,30,0,104,64,2
463,79,1,1,3,2,1,3,1,3,0,23,25,104,109,60,82,130,10,0,104,104,2
464,79,1,1,3,2,1,3,1,3,0,23,25,104,121,120,82,136,30,0,64,104,2
465,79,1,1,3,2,1,3,1,3,0,23,25,95,145,60,80,155,10,1,80,64,2
466,79,1,1,3,2,1,3,1,3,0,23,25,95,121,60,82,136,20,1,104,80,2
467,79,1,1,3,2,1,3,1,3,0,23,25,104,145,30,82,167,20,1,80,104,3
468,79,1,1,3,2,1,3,1,3,0,23,25,95,121,120,78,136,20,0,80,104,2
469,81,1,1,4,2,0,2,1,4,0,22,25,72,48,120,37,53,30,1,40,15,2
470,81,1,1,4,2,0,2,1,4,0,22,25,72,36,120,41,43,20,1,32,12,2
471,81,1,1,4,2,0,2,1,4,0,22,25,59,36,120,39,41,30,0,52,12,2
472,81,1,1,4,2,0,2,1,4,0,22,25,63,36,60,41,43,10,0,52,19,2
473,81,1,1,4,2,0,2,1,4,0,22,25,63,40,120,41,45,30,0,32,19,2
474,81,1,1,4,2,0,2,1,4,0,22,25,59,40,60,41,45,20,1,52,15,2
475,81,1,1,4,2,0,2,1,4,0,22,25,59,48,60,39,58,10,1,40,12,1
476,81,1,1,4,2,0,2,1,4,0,22,25,63,48,30,41,67,20,1,40,19,1
477,81,1,1,4,2,0,2,1,4,0,22,25,59,40,120,37,50,20,0,40,19,1
478,82,1,1,5,1,1,3,1,3,0,17,2,169,100,120,56,108,20,0,195,140,2
479,82,1,1,5,1,1,3,1,3,0,17,2,154,100,30,50,100,10,0,195,182,2
480,82,1,1,5,1,1,3,1,3,0,17,2,200,100,60,64,133,30,0,195,112,2
481,82,1,1,5,1,1,3,1,3,0,17,2,154,83,30,56,133,20,0,120,112,2
482,82,1,1,5,1,1,3,1,3,0,17,2,200,75,60,56,100,20,0,150,182,2
483,82,1,1,5,1,1,3,1,3,0,17,2,169,75,120,50,133,10,0,150,112,2
484,82,1,1,5,1,1,3,1,3,0,17,2,154,100,120,64,133,10,0,120,140,2
485,82,1,1,5,1,1,3,1,3,0,17,2,154,75,30,64,108,30,0,150,140,2
486,82,1,1,5,1,1,3,1,3,0,17,2,200,83,60,50,108,10,0,120,140,2
487,83,1,1,5,2,1,2,0,4,0,2,17,199,100,120,86,108,20,0,208,90,2
488,83,1,1,5,2,1,2,0,4,0,2,17,238,100,60,94,133,30,0,208,72,2
489,83,1,1,5,2,1,2,0,4,0,2,17,180,100,30,80,100,10,0,208,117,2
490,83,1,1,5,2,1,2,0,4,0,2,17,180,83,30,86,133,20,0,128,72,1
491,83,1,1,5,2,1,2,0,4,0,2,17,238,75,60,86,100,20,0,160,117,2
492,83,1,1,5,2,1,2,0,4,0,2,17,180,100,120,94,133,10,0,128,90,3
493,83,1,1,5,2,1,2,0,4,0,2,17,199,75,120,80,133,10,0,160,72,1
494,83,1,1,5,2,1,2,0,4,0,2,17,180,75,30,94,108,30,0,160,90,2
495,83,1,1,5,2,1,2,0,4,0,2,17,238,83,60,80,108,10,0,128,90,2
496,84,1,1,5,2,1,2,1,3,0,22,1,209,100,120,63,100,30,1,150,100,2
497,84,1,1,5,2,1,2,1,3,0,22,1,161,75,120,69,100,30,0,195,80,2
498,84,1,1,5,2,1,2,1,3,0,22,1,209,75,120,77,108,20,1,120,80,2
499,84,1,1,5,2,1,2,1,3,0,22,1,177,75,60,77,108,10,0,195,130,2
500,84,1,1,5,2,1,2,1,3,0,22,1,177,83,120,77,100,30,0,120,130,2
501,84,1,1,5,2,1,2,1,3,0,22,1,161,83,60,77,100,20,1,195,100,2
502,84,1,1,5,2,1,2,1,3,0,22,1,161,100,60,69,108,10,1,150,80,2
503,84,1,1,5,2,1,2,1,3,0,22,1,161,83,120,63,108,20,0,150,130,2
504,84,1,1,5,2,1,2,1,3,0,22,1,177,100,30,77,133,20,1,150,130,2
505,85,1,1,5,2,1,3,1,3,0,1,17,111,83,30,48,100,10,0,60,28,3
506,85,1,1,5,2,1,3,1,3,0,1,17,111,83,120,44,133,10,1,78,45,3
507,85,1,1,5,2,1,3,1,3,0,1,17,90,75,60,41,133,30,1,48,45,3
508,85,1,1,5,2,1,3,1,3,0,1,17,111,75,30,41,133,20,0,78,35,3
509,85,1,1,5,2,1,3,1,3,0,1,17,97,83,30,41,108,30,1,78,28,3
510,85,1,1,5,2,1,3,1,3,0,1,17,97,75,30,44,100,10,1,48,35,3
511,85,1,1,5,2,1,3,1,3,0,1,17,97,100,60,41,100,20,0,48,28,3
512,85,1,1,5,2,1,3,1,3,0,1,17,111,100,30,44,108,30,0,48,45,3
513,85,1,1,5,2,1,3,1,3,0,1,17,97,83,60,44,133,30,0,60,35,3
514,86,1,1,5,2,1,3,1,3,0,25,1,249,100,120,76,100,30,1,250,205,2
515,86,1,1,5,2,1,3,1,3,0,25,1,195,75,120,84,100,30,0,325,164,2
516,86,1,1,5,2,1,3,1,3,0,25,1,249,75,120,94,108,20,1,200,164,2
517,86,1,1,5,2,1,3,1,3,0,25,1,213,75,60,94,108,10,0,325,266,2
518,86,1,1,5,2,1,3,1,3,0,25,1,213,83,120,94,100,30,0,200,266,2
519,86,1,1,5,2,1,3,1,3,0,25,1,195,83,60,94,100,20,1,325,205,2
520,86,1,1,5,2,1,3,1,3,0,25,1,195,100,60,84,108,10,1,250,164,2
521,86,1,1,5,2,1,3,1,3,0,25,1,195,83,120,76,108,20,0,250,266,2
522,86,1,1,5,2,1,3,1,3,0,25,1,213,100,30,94,133,20,1,250,266,2
523,87,1,1,5,2,1,2,1,2,0,20,2,181,100,120,126,108,20,0,182,85,2
524,87,1,1,5,2,1,2,1,2,0,20,2,164,100,30,123,100,10,0,182,110,2
525,87,1,1,5,2,1,2,1,2,0,20,2,164,83,30,126,133,20,0,112,68,1
526,87,1,1,5,2,1,2,1,2,0,20,2,214,100,60,130,133,30,0,182,68,2
527,87,1,1,5,2,1,2,1,2,0,20,2,214,75,60,126,100,20,0,140,110,2
528,87,1,1,5,2,1,2,1,2,0,20,2,181,75,120,123,133,10,0,140,68,3
529,87,1,1,5,2,1,2,1,2,0,20,2,164,100,120,130,133,10,0,112,85,2
530,87,1,1,5,2,1,2,1,2,0,20,2,164,75,30,130,108,30,0,140,85,1
531,87,1,1,5,2,1,2,1,2,0,20,2,214,83,60,123,108,10,0,112,85,2
532,88,1,1,6,1,1,3,1,3,1,1,25,207,5040,120,78,5460,20,0,214,165,2
533,88,1,1,6,1,1,3,1,3,1,1,25,189,5040,30,70,5040,10,0,214,214,2
534,88,1,1,6,1,1,3,1,3,1,1,25,243,5040,60,88,6720,30,0,214,132,2
535,88,1,1,6,1,1,3,1,3,1,1,25,189,4200,30,78,6720,20,0,132,132,2
536,88,1,1,6,1,1,3,1,3,1,1,25,243,3780,60,78,5040,20,0,165,214,2
537,88,1,1,6,1,1,3,1,3,1,1,25,207,3780,120,70,6720,10,0,165,132,2
538,88,1,1,6,1,1,3,1,3,1,1,25,189,5040,120,88,6720,10,0,132,165,2
539,88,1,1,6,1,1,3,1,3,1,1,25,189,3780,30,88,5460,30,0,165,165,2
540,88,1,1,6,1,1,3,1,3,1,1,25,243,4200,60,70,5460,10,0,132,165,2
541,89,1,1,6,1,1,3,1,3,1,2,1,133,4200,30,61,5040,10,0,120,60,2
542,89,1,1,6,1,1,3,1,3,1,2,1,133,4200,120,57,6720,10,1,156,97,2
543,89,1,1,6,1,1,3,1,3,1,2,1,133,3780,30,54,6720,20,0,156,75,2
544,89,1,1,6,1,1,3,1,3,1,2,1,102,3780,60,54,6720,30,1,96,97,2
545,89,1,1,6,1,1,3,1,3,1,2,1,112,4200,30,54,5460,30,1,156,60,2
546,89,1,1,6,1,1,3,1,3,1,2,1,112,3780,30,57,5040,10,1,96,75,2
547,89,1,1,6,1,1,3,1,3,1,2,1,112,5040,60,54,5040,20,0,96,60,2
548,89,1,1,6,1,1,3,1,3,1,2,1,133,5040,30,57,5460,30,0,96,97,2
549,89,1,1,6,1,1,3,1,3,1,2,1,112,4200,60,57,6720,30,0,120,75,2
550,91,1,1,6,2,1,1,1,2,1,2,1,77,5040,120,22,5460,20,0,117,120,2
551,91,1,1,6,2,1,1,1,2,1,2,1,70,5040,30,19,5040,10,0,117,156,2
552,91,1,1,6,2,1,1,1,2,1,2,1,91,5040,60,26,6720,30,0,117,96,1
553,91,1,1,6,2,1,1,1,2,1,2,1,70,4200,30,22,6720,20,0,72,96,1
554,91,1,1,6,2,1,1,1,2,1,2,1,91,3780,60,22,5040,20,0,90,156,1
555,91,1,1,6,2,1,1,1,2,1,2,1,77,3780,120,19,6720,10,0,90,96,1
556,91,1,1,6,2,1,1,1,2,1,2,1,70,5040,120,26,6720,10,0,72,120,2
557,91,1,1,6,2,1,1,1,2,1,2,1,70,3780,30,26,5460,30,0,90,120,1
558,91,1,1,6,2,1,1,1,2,1,2,1,91,4200,60,19,5460,10,0,72,120,2
559,92,1,1,6,2,1,2,1,2,1,1,17,117,4200,30,54,5040,10,0,80,24,2
560,92,1,1,6,2,1,2,1,2,1,1,17,117,4200,120,50,6720,10,1,104,39,2
561,92,1,1,6,2,1,2,1,2,1,1,17,117,3780,30,47,6720,20,0,104,30,1
562,92,1,1,6,2,1,2,1,2,1,1,17,96,3780,60,47,6720,30,1,64,39,2
563,92,1,1,6,2,1,2,1,2,1,1,17,103,4200,30,47,5460,30,1,104,24,2
564,92,1,1,6,2,1,2,1,2,1,1,17,103,3780,30,50,5040,10,1,64,30,2
565,92,1,1,6,2,1,2,1,2,1,1,17,103,5040,60,47,5040,20,0,64,24,2
566,92,1,1,6,2,1,2,1,2,1,1,17,117,5040,30,50,5460,30,0,64,39,2
567,92,1,1,6,2,1,2,1,2,1,1,17,103,4200,60,50,6720,30,0,80,30,2
568,93,1,1,6,2,1,3,1,3,1,1,2,136,5040,120,81,5460,20,0,104,50,2
569,93,1,1,6,2,1,3,1,3,1,1,2,125,5040,30,78,5040,10,0,104,65,2
570,93,1,1,6,2,1,3,1,3,1,1,2,158,5040,60,85,6720,30,0,104,40,1
571,93,1,1,6,2,1,3,1,3,1,1,2,125,4200,30,81,6720,20,0,64,40,1
572,93,1,1,6,2,1,3,1,3,1,1,2,158,3780,60,81,5040,20,0,80,65,1
573,93,1,1,6,2,1,3,1,3,1,1,2,136,3780,120,78,6720,10,0,80,40,1
574,93,1,1,6,2,1,3,1,3,1,1,2,125,5040,120,85,6720,10,0,64,50,1
575,93,1,1,6,2,1,3,1,3,1,1,2,125,3780,30,85,5460,30,0,80,50,1
576,93,1,1,6,2,1,3,1,3,1,1,2,158,4200,60,78,5460,10,0,64,50,1
577,94,1,1,6,2,1,3,1,3,1,1,17,102,5040,120,49,5460,20,0,78,100,2
578,94,1,1,6,2,1,3,1,3,1,1,17,93,5040,30,46,5040,10,0,78,130,2
579,94,1,1,6,2,1,3,1,3,1,1,17,120,5040,60,53,6720,30,0,78,80,2
580,94,1,1,6,2,1,3,1,3,1,1,17,93,4200,30,49,6720,20,0,48,80,1
581,94,1,1,6,2,1,3,1,3,1,1,17,120,3780,60,49,5040,20,0,60,130,2
582,94,1,1,6,2,1,3,1,3,1,1,17,102,3780,120,46,6720,10,0,60,80,2
583,94,1,1,6,2,1,3,1,3,1,1,17,93,5040,120,53,6720,10,0,48,100,2
584,94,1,1,6,2,1,3,1,3,1,1,17,93,3780,30,53,5460,30,0,60,100,2
585,94,1,1,6,2,1,3,1,3,1,1,17,120,4200,60,46,5460,10,0,48,100,2
586,95,1,1,6,2,1,3,1,3,1,2,1,107,5040,120,52,5460,20,0,156,80,2
587,95,1,1,6,2,1,3,1,3,1,2,1,100,5040,30,49,5040,10,0,156,104,2
588,95,1,1,6,2,1,3,1,3,1,2,1,121,5040,60,56,6720,30,0,156,64,2
589,95,1,1,6,2,1,3,1,3,1,2,1,100,4200,30,52,6720,20,0,96,64,2
590,95,1,1,6,2,1,3,1,3,1,2,1,121,3780,60,52,5040,20,0,120,104,2
591,95,1,1,6,2,1,3,1,3,1,2,1,107,3780,120,49,6720,10,0,120,64,2
592,95,1,1,6,2,1,3,1,3,1,2,1,100,5040,120,56,6720,10,0,96,80,2
