chid,pid,purpose,firstclass,tickettype,whopaid,luggage,age,male,income,seasonalticket,oricanton,descanton,CO,HE,seats,TT,alt,match
107,19,1,0,2,1,1,1,0,1,0,1,17,0.13,0,0,12,2,0
108,19,1,0,2,1,1,1,0,1,0,1,17,0.26,0.3,0,1.77,0,1
108,19,1,0,2,1,1,1,0,1,0,1,17,0.31,0.2,1,1.28,1,0
108,19,1,0,2,1,1,1,0,1,0,1,17,0.13,0,0,12,2,0
109,20,1,0,2,2,1,2,0,1,0,1,2,0.31,1.2,0,1.79,0,0
109,20,1,0,2,2,1,2,0,1,0,1,2,0.32,0.3,1,0.96,1,1
109,20,1,0,2,2,1,2,0,1,0,1,2,0.3,0,0,1.1,2,0
110,20,1,0,2,2,1,2,0,1,0,1,2,0.23,1.2,0,1.37,0,0
110,20,1,0,2,2,1,2,0,1,0,1,2,0.27,0.3,2,0.99,1,1
110,20,1,0,2,2,1,2,0,1,0,1,2,0.24,0,0,1.43,2,0
111,20,1,0,2,2,1,2,0,1,0,1,2,0.23,1.2,0,1.79,0,0
111,20,1,0,2,2,1,2,0,1,0,1,2,0.28,0.2,1,1.03,1,0
111,20,1,0,2,2,1,2,0,1,0,1,2,0.24,0,0,0.88,2,1
112,20,1,0,2,2,1,2,0,1,0,1,2,0.23,0.6,0,1.51,0,0
112,20,1,0,2,2,1,2,0,1,0,1,2,0.28,0.1,2,1.03,1,1
112,20,1,0,2,2,1,2,0,1,0,1,2,0.39,0,0,1.43,2,0
113,20,1,0,2,2,1,2,0,1,0,1,2,0.26,1.2,0,1.51,0,0
113,20,1,0,2,2,1,2,0,1,0,1,2,0.28,0.3,2,1.03,1,1
113,20,1,0,2,2,1,2,0,1,0,1,2,0.39,0,0,0.88,2,0
114,20,1,0,2,2,1,2,0,1,0,1,2,0.26,0.6,0,1.37,0,0
114,20,1,0,2,2,1,2,0,1,0,1,2,0.28,0.2,1,1.03,1,1
114,20,1,0,2,2,1,2,0,1,0,1,2,0.3,0,0,1.43,2,0
115,20,1,0,2,2,1,2,0,1,0,1,2,0.31,0.6,0,1.37,0,0
115,20,1,0,2,2,1,2,0,1,0,1,2,0.34,0.1,1,0.99,1,1
115,20,1,0,2,2,1,2,0,1,0,1,2,0.24,0,0,1.1,2,0
116,20,1,0,2,2,1,2,0,1,0,1,2,0.26,1.2,0,1.37,0,0
116,20,1,0,2,2,1,2,0,1,0,1,2,0.3,0.2,2,0.96,1,1
116,20,1,0,2,2,1,2,0,1,0,1,2,0.39,0,0,1.1,2,0
117,20,1,0,2,2,1,2,0,1,0,1,2,0.31,0.3,0,1.51,0,0
117,20,1,0,2,2,1,2,0,1,0,1,2,0.38,0.2,1,1.03,1,1
117,20,1,0,2,2,1,2,0,1,0,1,2,0.39,0,0,1.1,2,0
118,22,1,0,3,2,0,5,1,3,0,22,2,0.52,0.3,0,1.08,0,0
118,22,1,0,3,2,0,5,1,3,0,22,2,0.62,0.1,2,0.43,1,0
118,22,1,0,3,2,0,5,1,3,0,22,2,0.36,0,0,0.7,2,1
119,22,1,0,3,2,0,5,1,3,0,22,2,0.52,1.2,0,1.08,0,1
119,22,1,0,3,2,0,5,1,3,0,22,2,0.8,0.1,1,0.39,1,0
119,22,1,0,3,2,0,5,1,3,0,22,2,0.58,0,0,0.91,2,0
120,22,1,0,3,2,0,5,1,3,0,22,2,0.47,0.3,0,1.08,0,1
120,22,1,0,3,2,0,5,1,3,0,22,2,0.71,0.2,2,0.36,1,0
120,22,1,0,3,2,0,5,1,3,0,22,2,0.45,0,0,0.91,2,0
121,22,1,0,3,2,0,5,1,3,0,22,2,0.47,0.6,0,0.87,0,1
121,22,1,0,3,2,0,5,1,3,0,22,2,0.71,0.3,1,0.36,1,0
121,22,1,0,3,2,0,5,1,3,0,22,2,0.58,0,0,0.56,2,0
122,22,1,0,3,2,0,5,1,3,0,22,2,0.52,0.3,0,0.94,0,0
122,22,1,0,3,2,0,5,1,3,0,22,2,0.65,0.3,1,0.36,1,0
122,22,1,0,3,2,0,5,1,3,0,22,2,0.36,0,0,0.91,2,1
123,22,1,0,3,2,0,5,1,3,0,22,2,0.47,0.3,0,0.94,0,1
123,22,1,0,3,2,0,5,1,3,0,22,2,0.57,0.1,1,0.39,1,0
123,22,1,0,3,2,0,5,1,3,0,22,2,0.45,0,0,0.56,2,0
124,22,1,0,3,2,0,5,1,3,0,22,2,0.62,0.6,0,0.94,0,0
124,22,1,0,3,2,0,5,1,3,0,22,2,0.71,0.2,2,0.36,1,0
124,22,1,0,3,2,0,5,1,3,0,22,2,0.36,0,0,0.56,2,1
125,22,1,0,3,2,0,5,1,3,0,22,2,0.62,0.3,0,1.08,0,0
125,22,1,0,3,2,0,5,1,3,0,22,2,0.76,0.3,2,0.39,1,0
125,22,1,0,3,2,0,5,1,3,0,22,2,0.58,0,0,0.56,2,1
126,22,1,0,3,2,0,5,1,3,0,22,2,0.52,0.6,0,0.94,0,0
126,22,1,0,3,2,0,5,1,3,0,22,2,0.8,0.3,2,0.39,1,0
126,22,1,0,3,2,0,5,1,3,0,22,2,0.45,0,0,0.7,2,1
127,23,1,0,3,2,1,2,1,2,0,15,1,0.54,1.2,0,1.02,0,0
127,23,1,0,3,2,1,2,1,2,0,15,1,0.68,0.2,2,0.49,1,1
127,23,1,0,3,2,1,2,1,2,0,15,1,0.5,0,0,0.78,2,0
128,23,1,0,3,2,1,2,1,2,0,15,1,0.54,0.3,0,0.95,0,0
128,23,1,0,3,2,1,2,1,2,0,15,1,0.63,0.1,2,0.46,1,1
128,23,1,0,3,2,1,2,1,2,0,15,1,0.65,0,0,0.78,2,0
129,23,1,0,3,2,1,2,1,2,0,15,1,0.54,0.6,0,1.16,0,1
129,23,1,0,3,2,1,2,1,2,0,15,1,0.83,0.3,2,0.53,1,0
129,23,1,0,3,2,1,2,1,2,0,15,1,0.4,0,0,0.78,2,0
130,23,1,0,3,2,1,2,1,2,0,15,1,0.45,0.3,0,0.95,0,1
130,23,1,0,3,2,1,2,1,2,0,15,1,0.7,0.2,2,0.49,1,0
130,23,1,0,3,2,1,2,1,2,0,15,1,0.4,0,0,0.48,2,0
131,23,1,0,3,2,1,2,1,2,0,15,1,0.4,0.6,0,1.16,0,0
131,23,1,0,3,2,1,2,1,2,0,15,1,0.5,0.2,2,0.49,1,1
131,23,1,0,3,2,1,2,1,2,0,15,1,0.65,0,0,0.6,2,0
132,23,1,0,3,2,1,2,1,2,0,15,1,0.4,1.2,0,1.02,0,0
132,23,1,0,3,2,1,2,1,2,0,15,1,0.63,0.1,2,0.46,1,1
132,23,1,0,3,2,1,2,1,2,0,15,1,0.4,0,0,0.6,2,0
133,23,1,0,3,2,1,2,1,2,0,15,1,0.54,1.2,0,0.95,0,1
133,23,1,0,3,2,1,2,1,2,0,15,1,0.83,0.1,2,0.53,1,0
133,23,1,0,3,2,1,2,1,2,0,15,1,0.5,0,0,0.48,2,0
134,23,1,0,3,2,1,2,1,2,0,15,1,0.4,0.3,0,0.95,0,1
134,23,1,0,3,2,1,2,1,2,0,15,1,0.52,0.3,2,0.53,1,0
134,23,1,0,3,2,1,2,1,2,0,15,1,0.5,0,0,0.6,2,0
135,23,1,0,3,2,1,2,1,2,0,15,1,0.45,0.6,0,1.16,0,0
135,23,1,0,3,2,1,2,1,2,0,15,1,0.58,0.1,2,0.46,1,1
135,23,1,0,3,2,1,2,1,2,0,15,1,0.5,0,0,0.48,2,0
136,25,1,0,3,2,1,3,1,3,0,2,17,1.19,1.2,0,1.79,0,0
136,25,1,0,3,2,1,3,1,3,0,2,17,1.39,0.2,2,0.66,1,0
136,25,1,0,3,2,1,3,1,3,0,2,17,0.9,0,0,1.82,2,1
137,25,1,0,3,2,1,3,1,3,0,2,17,0.99,0.3,0,1.64,0,0
137,25,1,0,3,2,1,3,1,3,0,2,17,1.39,0.2,2,0.66,1,0
137,25,1,0,3,2,1,3,1,3,0,2,17,0.72,0,0,1.12,2,1
138,25,1,0,3,2,1,3,1,3,0,2,17,1.19,0.3,0,1.64,0,0
138,25,1,0,3,2,1,3,1,3,0,2,17,1.28,0.1,2,0.6,1,1
138,25,1,0,3,2,1,3,1,3,0,2,17,1.17,0,0,1.82,2,0
139,25,1,0,3,2,1,3,1,3,0,2,17,1.19,0.6,0,2.1,0,0
139,25,1,0,3,2,1,3,1,3,0,2,17,1.61,0.3,2,0.74,1,1
139,25,1,0,3,2,1,3,1,3,0,2,17,0.72,0,0,1.82,2,0
140,25,1,0,3,2,1,3,1,3,0,2,17,0.89,0.6,0,2.1,0,0
140,25,1,0,3,2,1,3,1,3,0,2,17,1.06,0.2,2,0.66,1,1
140,25,1,0,3,2,1,3,1,3,0,2,17,1.17,0,0,1.4,2,0
141,25,1,0,3,2,1,3,1,3,0,2,17,0.89,1.2,0,1.79,0,0
141,25,1,0,3,2,1,3,1,3,0,2,17,1.28,0.1,2,0.6,1,1
141,25,1,0,3,2,1,3,1,3,0,2,17,0.72,0,0,1.4,2,0
142,25,1,0,3,2,1,3,1,3,0,2,17,1.19,1.2,0,1.64,0,0
142,25,1,0,3,2,1,3,1,3,0,2,17,1.61,0.1,2,0.74,1,0
142,25,1,0,3,2,1,3,1,3,0,2,17,0.9,0,0,1.12,2,1
143,25,1,0,3,2,1,3,1,3,0,2,17,0.89,0.3,0,1.64,0,0
143,25,1,0,3,2,1,3,1,3,0,2,17,1.11,0.3,2,0.74,1,0
143,25,1,0,3,2,1,3,1,3,0,2,17,0.9,0,0,1.4,2,1
144,25,1,0,3,2,1,3,1,3,0,2,17,0.99,0.6,0,2.1,0,0
144,25,1,0,3,2,1,3,1,3,0,2,17,1.23,0.1,2,0.6,1,0
144,25,1,0,3,2,1,3,1,3,0,2,17,0.9,0,0,1.12,2,1
145,26,1,0,4,2,0,3,1,2,0,25,1,0.74,0.3,0,2.33,0,0
145,26,1,0,4,2,0,3,1,2,0,25,1,0.84,0.1,2,0.77,1,1
145,26,1,0,4,2,0,3,1,2,0,25,1,0.44,0,0,1.9,2,0
146,26,1,0,4,2,0,3,1,2,0,25,1,0.74,1.2,0,2.33,0,0
146,26,1,0,4,2,0,3,1,2,0,25,1,1.04,0.1,1,0.67,1,1
146,26,1,0,4,2,0,3,1,2,0,25,1,0.71,0,0,2.47,2,0
147,26,1,0,4,2,0,3,1,2,0,25,1,0.67,0.3,0,2.33,0,0
147,26,1,0,4,2,0,3,1,2,0,25,1,0.97,0.2,2,0.59,1,1
147,26,1,0,4,2,0,3,1,2,0,25,1,0.55,0,0,2.47,2,0
148,26,1,0,4,2,0,3,1,2,0,25,1,0.67,0.6,0,1.77,0,0
148,26,1,0,4,2,0,3,1,2,0,25,1,0.97,0.3,1,0.59,1,1
148,26,1,0,4,2,0,3,1,2,0,25,1,0.71,0,0,1.52,2,0
149,26,1,0,4,2,0,3,1,2,0,25,1,0.74,0.3,0,1.96,0,0
149,26,1,0,4,2,0,3,1,2,0,25,1,0.87,0.3,1,0.59,1,1
149,26,1,0,4,2,0,3,1,2,0,25,1,0.44,0,0,2.47,2,0
150,26,1,0,4,2,0,3,1,2,0,25,1,0.67,0.3,0,1.96,0,0
150,26,1,0,4,2,0,3,1,2,0,25,1,0.77,0.1,1,0.67,1,1
150,26,1,0,4,2,0,3,1,2,0,25,1,0.55,0,0,1.52,2,0
151,26,1,0,4,2,0,3,1,2,0,25,1,0.89,0.6,0,1.96,0,0
151,26,1,0,4,2,0,3,1,2,0,25,1,0.97,0.2,2,0.59,1,1
151,26,1,0,4,2,0,3,1,2,0,25,1,0.44,0,0,1.52,2,0
152,26,1,0,4,2,0,3,1,2,0,25,1,0.89,0.3,0,2.33,0,0
152,26,1,0,4,2,0,3,1,2,0,25,1,1,0.3,2,0.67,1,1
152,26,1,0,4,2,0,3,1,2,0,25,1,0.71,0,0,1.52,2,0
153,26,1,0,4,2,0,3,1,2,0,25,1,0.74,0.6,0,1.96,0,0
153,26,1,0,4,2,0,3,1,2,0,25,1,1.04,0.3,2,0.67,1,1
153,26,1,0,4,2,0,3,1,2,0,25,1,0.55,0,0,1.9,2,0
154,29,1,0,5,1,1,3,0,2,0,2,22,0.6,1.2,0,1.1,0,1
154,29,1,0,5,1,1,3,0,2,0,2,22,0.65,0.2,2,0.55,1,0
154,29,1,0,5,1,1,3,0,2,0,2,22,0.8,0,0,0.91,2,0
155,29,1,0,5,1,1,3,0,2,0,2,22,0.6,0.3,0,1.03,0,0
155,29,1,0,5,1,1,3,0,2,0,2,22,0.6,0.1,2,0.52,1,1
155,29,1,0,5,1,1,3,0,2,0,2,22,1.04,0,0,0.91,2,0
156,29,1,0,5,1,1,3,0,2,0,2,22,0.6,0.6,0,1.24,0,1
156,29,1,0,5,1,1,3,0,2,0,2,22,0.8,0.3,2,0.59,1,0
156,29,1,0,5,1,1,3,0,2,0,2,22,0.64,0,0,0.91,2,0
157,29,1,0,5,1,1,3,0,2,0,2,22,0.5,0.3,0,1.03,0,1
157,29,1,0,5,1,1,3,0,2,0,2,22,0.8,0.2,2,0.55,1,0
157,29,1,0,5,1,1,3,0,2,0,2,22,0.64,0,0,0.56,2,0
158,29,1,0,5,1,1,3,0,2,0,2,22,0.45,0.6,0,1.24,0,1
158,29,1,0,5,1,1,3,0,2,0,2,22,0.6,0.2,2,0.55,1,0
158,29,1,0,5,1,1,3,0,2,0,2,22,1.04,0,0,0.7,2,0
159,29,1,0,5,1,1,3,0,2,0,2,22,0.45,1.2,0,1.1,0,0
159,29,1,0,5,1,1,3,0,2,0,2,22,0.8,0.1,2,0.52,1,1
159,29,1,0,5,1,1,3,0,2,0,2,22,0.64,0,0,0.7,2,0
160,29,1,0,5,1,1,3,0,2,0,2,22,0.6,1.2,0,1.03,0,0
160,29,1,0,5,1,1,3,0,2,0,2,22,0.8,0.1,2,0.59,1,1
160,29,1,0,5,1,1,3,0,2,0,2,22,0.8,0,0,0.56,2,0
161,29,1,0,5,1,1,3,0,2,0,2,22,0.45,0.3,0,1.03,0,1
161,29,1,0,5,1,1,3,0,2,0,2,22,0.65,0.3,2,0.59,1,0
161,29,1,0,5,1,1,3,0,2,0,2,22,0.8,0,0,0.7,2,0
162,29,1,0,5,1,1,3,0,2,0,2,22,0.5,0.6,0,1.24,0,0
162,29,1,0,5,1,1,3,0,2,0,2,22,0.65,0.1,2,0.52,1,1
162,29,1,0,5,1,1,3,0,2,0,2,22,0.8,0,0,0.56,2,0
163,30,1,0,5,2,1,2,1,2,0,22,2,0.6,1.2,0,1.18,0,0
163,30,1,0,5,2,1,2,1,2,0,22,2,0.6,0.3,1,0.46,1,1
163,30,1,0,5,2,1,2,1,2,0,22,2,0.27,0,0,0.7,2,0
164,30,1,0,5,2,1,2,1,2,0,22,2,0.45,1.2,0,0.97,0,0
164,30,1,0,5,2,1,2,1,2,0,22,2,0.6,0.3,2,0.49,1,1
164,30,1,0,5,2,1,2,1,2,0,22,2,0.22,0,0,0.91,2,0
165,30,1,0,5,2,1,2,1,2,0,22,2,0.45,1.2,0,1.18,0,0
165,30,1,0,5,2,1,2,1,2,0,22,2,0.65,0.2,1,0.53,1,1
165,30,1,0,5,2,1,2,1,2,0,22,2,0.22,0,0,0.56,2,0
166,30,1,0,5,2,1,2,1,2,0,22,2,0.45,0.6,0,1.04,0,0
166,30,1,0,5,2,1,2,1,2,0,22,2,0.65,0.1,2,0.53,1,1
166,30,1,0,5,2,1,2,1,2,0,22,2,0.35,0,0,0.91,2,0
167,30,1,0,5,2,1,2,1,2,0,22,2,0.5,1.2,0,1.04,0,0
167,30,1,0,5,2,1,2,1,2,0,22,2,0.6,0.3,2,0.53,1,1
167,30,1,0,5,2,1,2,1,2,0,22,2,0.35,0,0,0.56,2,0
168,30,1,0,5,2,1,2,1,2,0,22,2,0.5,0.6,0,0.97,0,0
168,30,1,0,5,2,1,2,1,2,0,22,2,0.6,0.2,1,0.53,1,1
168,30,1,0,5,2,1,2,1,2,0,22,2,0.27,0,0,0.91,2,0
169,30,1,0,5,2,1,2,1,2,0,22,2,0.6,0.6,0,0.97,0,0
169,30,1,0,5,2,1,2,1,2,0,22,2,0.65,0.1,1,0.49,1,1
169,30,1,0,5,2,1,2,1,2,0,22,2,0.22,0,0,0.7,2,0
170,30,1,0,5,2,1,2,1,2,0,22,2,0.5,1.2,0,0.97,0,0
170,30,1,0,5,2,1,2,1,2,0,22,2,0.65,0.2,2,0.46,1,1
170,30,1,0,5,2,1,2,1,2,0,22,2,0.35,0,0,0.7,2,0
171,30,1,0,5,2,1,2,1,2,0,22,2,0.6,0.3,0,1.04,0,0
171,30,1,0,5,2,1,2,1,2,0,22,2,0.8,0.2,1,0.53,1,1
171,30,1,0,5,2,1,2,1,2,0,22,2,0.35,0,0,0.7,2,0
172,31,1,0,5,2,1,3,1,3,0,17,2,0.6,1.2,0,1.82,0,0
172,31,1,0,5,2,1,3,1,3,0,17,2,0.65,0.2,2,0.69,1,1
172,31,1,0,5,2,1,3,1,3,0,17,2,0.8,0,0,1.82,2,0
173,31,1,0,5,2,1,3,1,3,0,17,2,0.6,0.3,0,1.65,0,0
173,31,1,0,5,2,1,3,1,3,0,17,2,0.6,0.1,2,0.63,1,1
173,31,1,0,5,2,1,3,1,3,0,17,2,1.04,0,0,1.82,2,0
174,31,1,0,5,2,1,3,1,3,0,17,2,0.6,0.6,0,2.15,0,0
174,31,1,0,5,2,1,3,1,3,0,17,2,0.8,0.3,2,0.77,1,1
174,31,1,0,5,2,1,3,1,3,0,17,2,0.64,0,0,1.82,2,0
175,31,1,0,5,2,1,3,1,3,0,17,2,0.5,0.3,0,1.65,0,0
175,31,1,0,5,2,1,3,1,3,0,17,2,0.8,0.2,2,0.69,1,1
175,31,1,0,5,2,1,3,1,3,0,17,2,0.64,0,0,1.12,2,0
176,31,1,0,5,2,1,3,1,3,0,17,2,0.45,0.6,0,2.15,0,0
176,31,1,0,5,2,1,3,1,3,0,17,2,0.6,0.2,2,0.69,1,1
176,31,1,0,5,2,1,3,1,3,0,17,2,1.04,0,0,1.4,2,0
177,31,1,0,5,2,1,3,1,3,0,17,2,0.45,1.2,0,1.82,0,0
177,31,1,0,5,2,1,3,1,3,0,17,2,0.8,0.1,2,0.63,1,1
177,31,1,0,5,2,1,3,1,3,0,17,2,0.64,0,0,1.4,2,0
178,31,1,0,5,2,1,3,1,3,0,17,2,0.6,1.2,0,1.65,0,0
178,31,1,0,5,2,1,3,1,3,0,17,2,0.8,0.1,2,0.77,1,0
178,31,1,0,5,2,1,3,1,3,0,17,2,0.8,0,0,1.12,2,1
179,31,1,0,5,2,1,3,1,3,0,17,2,0.45,0.3,0,1.65,0,0
179,31,1,0,5,2,1,3,1,3,0,17,2,0.65,0.3,2,0.77,1,1
179,31,1,0,5,2,1,3,1,3,0,17,2,0.8,0,0,1.4,2,0
180,31,1,0,5,2,1,3,1,3,0,17,2,0.5,0.6,0,2.15,0,0
180,31,1,0,5,2,1,3,1,3,0,17,2,0.65,0.1,2,0.63,1,1
180,31,1,0,5,2,1,3,1,3,0,17,2,0.8,0,0,1.12,2,0
181,37,1,0,6,1,1,2,0,4,1,22,25,26,0.3,0,0.66,0,0
181,37,1,0,6,1,1,2,0,4,1,22,25,31.2,0.1,2,0.37,1,1
181,37,1,0,6,1,1,2,0,4,1,22,25,0.32,0,0,0.5,2,0
182,37,1,0,6,1,1,2,0,4,1,22,25,26,1.2,0,0.66,0,0
182,37,1,0,6,1,1,2,0,4,1,22,25,41.6,0.1,1,0.35,1,1
182,37,1,0,6,1,1,2,0,4,1,22,25,0.52,0,0,0.65,2,0
183,37,1,0,6,1,1,2,0,4,1,22,25,23.4,0.3,0,0.66,0,0
183,37,1,0,6,1,1,2,0,4,1,22,25,41.6,0.2,2,0.33,1,1
183,37,1,0,6,1,1,2,0,4,1,22,25,0.4,0,0,0.65,2,0
184,37,1,0,6,1,1,2,0,4,1,22,25,23.4,0.6,0,0.56,0,0
184,37,1,0,6,1,1,2,0,4,1,22,25,41.6,0.3,1,0.33,1,1
184,37,1,0,6,1,1,2,0,4,1,22,25,0.52,0,0,0.4,2,0
185,37,1,0,6,1,1,2,0,4,1,22,25,26,0.3,0,0.59,0,0
185,37,1,0,6,1,1,2,0,4,1,22,25,33.8,0.3,1,0.33,1,1
185,37,1,0,6,1,1,2,0,4,1,22,25,0.32,0,0,0.65,2,0
186,37,1,0,6,1,1,2,0,4,1,22,25,23.4,0.3,0,0.59,0,0
186,37,1,0,6,1,1,2,0,4,1,22,25,31.2,0.1,1,0.35,1,1
186,37,1,0,6,1,1,2,0,4,1,22,25,0.4,0,0,0.4,2,0
187,37,1,0,6,1,1,2,0,4,1,22,25,31.2,0.6,0,0.59,0,0
187,37,1,0,6,1,1,2,0,4,1,22,25,31.2,0.2,2,0.33,1,1
187,37,1,0,6,1,1,2,0,4,1,22,25,0.32,0,0,0.4,2,0
188,37,1,0,6,1,1,2,0,4,1,22,25,31.2,0.3,0,0.66,0,0
188,37,1,0,6,1,1,2,0,4,1,22,25,33.8,0.3,2,0.35,1,1
188,37,1,0,6,1,1,2,0,4,1,22,25,0.52,0,0,0.4,2,0
189,37,1,0,6,1,1,2,0,4,1,22,25,26,0.6,0,0.59,0,0
189,37,1,0,6,1,1,2,0,4,1,22,25,41.6,0.3,2,0.35,1,1
189,37,1,0,6,1,1,2,0,4,1,22,25,0.4,0,0,0.5,2,0
190,41,1,0,6,1,1,3,1,2,1,5,22,26,0.3,0,2.74,0,0
190,41,1,0,6,1,1,3,1,2,1,5,22,31.2,0.1,2,1.31,1,1
190,41,1,0,6,1,1,3,1,2,1,5,22,0.48,0,0,2.1,2,0
191,41,1,0,6,1,1,3,1,2,1,5,22,26,1.2,0,2.74,0,1
191,41,1,0,6,1,1,3,1,2,1,5,22,41.6,0.1,1,1.23,1,0
191,41,1,0,6,1,1,3,1,2,1,5,22,0.78,0,0,2.73,2,0
192,41,1,0,6,1,1,3,1,2,1,5,22,23.4,0.3,0,2.74,0,1
192,41,1,0,6,1,1,3,1,2,1,5,22,41.6,0.2,2,1.17,1,0
192,41,1,0,6,1,1,3,1,2,1,5,22,0.6,0,0,2.73,2,0
193,41,1,0,6,1,1,3,1,2,1,5,22,23.4,0.6,0,2.09,0,1
193,41,1,0,6,1,1,3,1,2,1,5,22,41.6,0.3,1,1.17,1,0
193,41,1,0,6,1,1,3,1,2,1,5,22,0.78,0,0,1.68,2,0
194,41,1,0,6,1,1,3,1,2,1,5,22,26,0.3,0,2.31,0,0
194,41,1,0,6,1,1,3,1,2,1,5,22,33.8,0.3,1,1.17,1,1
194,41,1,0,6,1,1,3,1,2,1,5,22,0.48,0,0,2.73,2,0
195,41,1,0,6,1,1,3,1,2,1,5,22,23.4,0.3,0,2.31,0,0
195,41,1,0,6,1,1,3,1,2,1,5,22,31.2,0.1,1,1.23,1,1
195,41,1,0,6,1,1,3,1,2,1,5,22,0.6,0,0,1.68,2,0
196,41,1,0,6,1,1,3,1,2,1,5,22,31.2,0.6,0,2.31,0,0
196,41,1,0,6,1,1,3,1,2,1,5,22,31.2,0.2,2,1.17,1,1
196,41,1,0,6,1,1,3,1,2,1,5,22,0.48,0,0,1.68,2,0
197,41,1,0,6,1,1,3,1,2,1,5,22,31.2,0.3,0,2.74,0,0
197,41,1,0,6,1,1,3,1,2,1,5,22,33.8,0.3,2,1.23,1,1
197,41,1,0,6,1,1,3,1,2,1,5,22,0.78,0,0,1.68,2,0
198,41,1,0,6,1,1,3,1,2,1,5,22,26,0.6,0,2.31,0,1
198,41,1,0,6,1,1,3,1,2,1,5,22,41.6,0.3,2,1.23,1,0
198,41,1,0,6,1,1,3,1,2,1,5,22,0.6,0,0,2.1,2,0
199,42,1,0,6,2,1,2,1,3,1,1,2,26,0.3,0,1.09,0,0
199,42,1,0,6,2,1,2,1,3,1,1,2,31.2,0.1,2,0.44,1,1
199,42,1,0,6,2,1,2,1,3,1,1,2,0.4,0,0,0.9,2,0
200,42,1,0,6,2,1,2,1,3,1,1,2,26,1.2,0,1.09,0,0
200,42,1,0,6,2,1,2,1,3,1,1,2,41.6,0.1,1,0.4,1,1
200,42,1,0,6,2,1,2,1,3,1,1,2,0.65,0,0,1.17,2,0
201,42,1,0,6,2,1,2,1,3,1,1,2,23.4,0.3,0,1.09,0,1
201,42,1,0,6,2,1,2,1,3,1,1,2,41.6,0.2,2,0.37,1,0
201,42,1,0,6,2,1,2,1,3,1,1,2,0.5,0,0,1.17,2,0
202,42,1,0,6,2,1,2,1,3,1,1,2,23.4,0.6,0,0.88,0,0
202,42,1,0,6,2,1,2,1,3,1,1,2,41.6,0.3,1,0.37,1,1
202,42,1,0,6,2,1,2,1,3,1,1,2,0.65,0,0,0.72,2,0
203,42,1,0,6,2,1,2,1,3,1,1,2,26,0.3,0,0.95,0,0
203,42,1,0,6,2,1,2,1,3,1,1,2,33.8,0.3,1,0.37,1,1
203,42,1,0,6,2,1,2,1,3,1,1,2,0.4,0,0,1.17,2,0
204,42,1,0,6,2,1,2,1,3,1,1,2,23.4,0.3,0,0.95,0,0
204,42,1,0,6,2,1,2,1,3,1,1,2,31.2,0.1,1,0.4,1,1
204,42,1,0,6,2,1,2,1,3,1,1,2,0.5,0,0,0.72,2,0
205,42,1,0,6,2,1,2,1,3,1,1,2,31.2,0.6,0,0.95,0,0
205,42,1,0,6,2,1,2,1,3,1,1,2,31.2,0.2,2,0.37,1,1
205,42,1,0,6,2,1,2,1,3,1,1,2,0.4,0,0,0.72,2,0
206,42,1,0,6,2,1,2,1,3,1,1,2,31.2,0.3,0,1.09,0,0
206,42,1,0,6,2,1,2,1,3,1,1,2,33.8,0.3,2,0.4,1,1
206,42,1,0,6,2,1,2,1,3,1,1,2,0.65,0,0,0.72,2,0
207,42,1,0,6,2,1,2,1,3,1,1,2,26,0.6,0,0.95,0,0
207,42,1,0,6,2,1,2,1,3,1,1,2,41.6,0.3,2,0.4,1,1
207,42,1,0,6,2,1,2,1,3,1,1,2,0.5,0,0,0.9,2,0
208,44,1,0,6,2,1,3,1,3,1,1,2,31.2,1.2,0,1.41,0,0
208,44,1,0,6,2,1,3,1,3,1,1,2,31.2,0.3,1,0.62,1,1
208,44,1,0,6,2,1,3,1,3,1,1,2,0.55,0,0,0.9,2,0
209,44,1,0,6,2,1,3,1,3,1,1,2,23.4,1.2,0,1.09,0,0
209,44,1,0,6,2,1,3,1,3,1,1,2,31.2,0.3,2,0.65,1,1
209,44,1,0,6,2,1,3,1,3,1,1,2,0.44,0,0,1.17,2,0
210,44,1,0,6,2,1,3,1,3,1,1,2,23.4,1.2,0,1.41,0,0
210,44,1,0,6,2,1,3,1,3,1,1,2,33.8,0.2,1,0.69,1,1
210,44,1,0,6,2,1,3,1,3,1,1,2,0.44,0,0,0.72,2,0
211,44,1,0,6,2,1,3,1,3,1,1,2,23.4,0.6,0,1.2,0,0
211,44,1,0,6,2,1,3,1,3,1,1,2,33.8,0.1,2,0.69,1,1
211,44,1,0,6,2,1,3,1,3,1,1,2,0.71,0,0,1.17,2,0
212,44,1,0,6,2,1,3,1,3,1,1,2,26,1.2,0,1.2,0,0
212,44,1,0,6,2,1,3,1,3,1,1,2,31.2,0.3,2,0.69,1,1
212,44,1,0,6,2,1,3,1,3,1,1,2,0.71,0,0,0.72,2,0
213,44,1,0,6,2,1,3,1,3,1,1,2,26,0.6,0,1.09,0,0
213,44,1,0,6,2,1,3,1,3,1,1,2,31.2,0.2,1,0.69,1,1
213,44,1,0,6,2,1,3,1,3,1,1,2,0.55,0,0,1.17,2,0
214,44,1,0,6,2,1,3,1,3,1,1,2,31.2,0.6,0,1.09,0,0
214,44,1,0,6,2,1,3,1,3,1,1,2,33.8,0.1,1,0.65,1,1
214,44,1,0,6,2,1,3,1,3,1,1,2,0.44,0,0,0.9,2,0
