,age,descanton,firstclass,income,luggage,male,oricanton,purpose,seasonalticket,seats,tickettype,whopaid
2099,0,1,1,1,0,0,0,1,0,0,1,1
2100,0,1,1,1,0,0,0,0,1,1,1,0
2101,0,1,1,1,0,0,0,0,1,1,0,1
2102,0,1,1,1,0,0,0,0,1,0,1,1
2103,0,1,1,1,0,0,0,0,0,1,1,1
2104,0,1,1,0,1,1,1,1,0,0,0,0
2105,0,1,1,0,1,1,1,0,1,0,0,0
2106,0,1,1,0,1,1,1,0,0,1,0,0
2107,0,1,1,0,1,1,1,0,0,0,1,0
2108,0,1,1,0,1,1,1,0,0,0,0,1
2109,0,1,1,0,1,1,0,1,1,0,0,0
2110,0,1,1,0,1,1,0,1,0,1,0,0
2111,0,1,1,0,1,1,0,1,0,0,1,0
2112,0,1,1,0,1,1,0,1,0,0,0,1
2113,0,1,1,0,1,1,0,0,1,1,0,0
2114,0,1,1,0,1,1,0,0,1,0,1,0
2115,0,1,1,0,1,1,0,0,1,0,0,1
2116,0,1,1,0,1,1,0,0,0,1,1,0
2117,0,1,1,0,1,1,0,0,0,1,0,1
2118,0,1,1,0,1,1,0,0,0,0,1,1
2119,0,1,1,0,1,0,1,1,1,0,0,0
2120,0,1,1,0,1,0,1,1,0,1,0,0
2121,0,1,1,0,1,0,1,1,0,0,1,0
2122,0,1,1,0,1,0,1,1,0,0,0,1
2123,0,1,1,0,1,0,1,0,1,1,0,0
2124,0,1,1,0,1,0,1,0,1,0,1,0
2125,0,1,1,0,1,0,1,0,1,0,0,1
2126,0,1,1,0,1,0,1,0,0,1,1,0
2127,0,1,1,0,1,0,1,0,0,1,0,1
2128,0,1,1,0,1,0,1,0,0,0,1,1
2129,0,1,1,0,1,0,0,1,1,1,0,0
2130,0,1,1,0,1,0,0,1,1,0,1,0
2131,0,1,1,0,1,0,0,1,1,0,0,1
2132,0,1,1,0,1,0,0,1,0,1,1,0
2133,0,1,1,0,1,0,0,1,0,1,0,1
2134,0,1,1,0,1,0,0,1,0,0,1,1
2135,0,1,1,0,1,0,0,0,1,1,1,0
2136,0,1,1,0,1,0,0,0,1,1,0,1
2137,0,1,1,0,1,0,0,0,1,0,1,1
2138,0,1,1,0,1,0,0,0,0,1,1,1
2139,0,1,1,0,0,1,1,1,1,0,0,0
2140,0,1,1,0,0,1,1,1,0,1,0,0
2141,0,1,1,0,0,1,1,1,0,0,1,0
2142,0,1,1,0,0,1,1,1,0,0,0,1
2143,0,1,1,0,0,1,1,0,1,1,0,0
2144,0,1,1,0,0,1,1,0,1,0,1,0
2145,0,1,1,0,0,1,1,0,1,0,0,1
2146,0,1,1,0,0,1,1,0,0,1,1,0
2147,0,1,1,0,0,1,1,0,0,1,0,1
2148,0,1,1,0,0,1,1,0,0,0,1,1
2149,0,1,1,0,0,1,0,1,1,1,0,0
2150,0,1,1,0,0,1,0,1,1,0,1,0
2151,0,1,1,0,0,1,0,1,1,0,0,1
2152,0,1,1,0,0,1,0,1,0,1,1,0
2153,0,1,1,0,0,1,0,1,0,1,0,1
2154,0,1,1,0,0,1,0,1,0,0,1,1
2155,0,1,1,0,0,1,0,0,1,1,1,0
2156,0,1,1,0,0,1,0,0,1,1,0,1
2157,0,1,1,0,0,1,0,0,1,0,1,1
2158,0,1,1,0,0,1,0,0,0,1,1,1
2159,0,1,1,0,0,0,1,1,1,1,0,0
2160,0,1,1,0,0,0,1,1,1,0,1,0
2161,0,1,1,0,0,0,1,1,1,0,0,1
2162,0,1,1,0,0,0,1,1,0,1,1,0
2163,0,1,1,0,0,0,1,1,0,1,0,1
2164,0,1,1,0,0,0,1,1,0,0,1,1
2165,0,1,1,0,0,0,1,0,1,1,1,0
2166,0,1,1,0,0,0,1,0,1,1,0,1
2167,0,1,1,0,0,0,1,0,1,0,1,1
2168,0,1,1,0,0,0,1,0,0,1,1,1
2169,0,1,1,0,0,0,0,1,1,1,1,0
2170,0,1,1,0,0,0,0,1,1,1,0,1
2171,0,1,1,0,0,0,0,1,1,0,1,1
2172,0,1,1,0,0,0,0,1,0,1,1,1
2173,0,1,1,0,0,0,0,0,1,1,1,1
2174,0,1,0,1,1,1,1,1,0,0,0,0
2175,0,1,0,1,1,1,1,0,1,0,0,0
2176,0,1,0,1,1,1,1,0,0,1,0,0
2177,0,1,0,1,1,1,1,0,0,0,1,0
2178,0,1,0,1,1,1,1,0,0,0,0,1
2179,0,1,0,1,1,1,0,1,1,0,0,0
2180,0,1,0,1,1,1,0,1,0,1,0,0
2181,0,1,0,1,1,1,0,1,0,0,1,0
2182,0,1,0,1,1,1,0,1,0,0,0,1
2183,0,1,0,1,1,1,0,0,1,1,0,0
2184,0,1,0,1,1,1,0,0,1,0,1,0
2185,0,1,0,1,1,1,0,0,1,0,0,1
2186,0,1,0,1,1,1,0,0,0,1,1,0
2187,0,1,0,1,1,1,0,0,0,1,0,1
2188,0,1,0,1,1,1,0,0,0,0,1,1
2189,0,1,0,1,1,0,1,1,1,0,0,0
2190,0,1,0,1,1,0,1,1,0,1,0,0
2191,0,1,0,1,1,0,1,1,0,0,1,0
2192,0,1,0,1,1,0,1,1,0,0,0,1
2193,0,1,0,1,1,0,1,0,1,1,0,0
2194,0,1,0,1,1,0,1,0,1,0,1,0
2195,0,1,0,1,1,0,1,0,1,0,0,1
2196,0,1,0,1,1,0,1,0,0,1,1,0
2197,0,1,0,1,1,0,1,0,0,1,0,1
2198,0,1,0,1,1,0,1,0,0,0,1,1
2199,0,1,0,1,1,0,0,1,1,1,0,0
2200,0,1,0,1,1,0,0,1,1,0,1,0
2201,0,1,0,1,1,0,0,1,1,0,0,1
2202,0,1,0,1,1,0,0,1,0,1,1,0
2203,0,1,0,1,1,0,0,1,0,1,0,1
2204,0,1,0,1,1,0,0,1,0,0,1,1
2205,0,1,0,1,1,0,0,0,1,1,1,0
2206,0,1,0,1,1,0,0,0,1,1,0,1
2207,0,1,0,1,1,0,0,0,1,0,1,1
2208,0,1,0,1,1,0,0,0,0,1,1,1
2209,0,1,0,1,0,1,1,1,1,0,0,0
2210,0,1,0,1,0,1,1,1,0,1,0,0
2211,0,1,0,1,0,1,1,1,0,0,1,0
2212,0,1,0,1,0,1,1,1,0,0,0,1
2213,0,1,0,1,0,1,1,0,1,1,0,0
2214,0,1,0,1,0,1,1,0,1,0,1,0
2215,0,1,0,1,0,1,1,0,1,0,0,1
2216,0,1,0,1,0,1,1,0,0,1,1,0
2217,0,1,0,1,0,1,1,0,0,1,0,1
2218,0,1,0,1,0,1,1,0,0,0,1,1
2219,0,1,0,1,0,1,0,1,1,1,0,0
2220,0,1,0,1,0,1,0,1,1,0,1,0
2221,0,1,0,1,0,1,0,1,1,0,0,1
2222,0,1,0,1,0,1,0,1,0,1,1,0
2223,0,1,0,1,0,1,0,1,0,1,0,1
2224,0,1,0,1,0,1,0,1,0,0,1,1
2225,0,1,0,1,0,1,0,0,1,1,1,0
2226,0,1,0,1,0,1,0,0,1,1,0,1
2227,0,1,0,1,0,1,0,0,1,0,1,1
2228,0,1,0,1,0,1,0,0,0,1,1,1
2229,0,1,0,1,0,0,1,1,1,1,0,0
2230,0,1,0,1,0,0,1,1,1,0,1,0
2231,0,1,0,1,0,0,1,1,1,0,0,1
2232,0,1,0,1,0,0,1,1,0,1,1,0
2233,0,1,0,1,0,0,1,1,0,1,0,1
2234,0,1,0,1,0,0,1,1,0,0,1,1
2235,0,1,0,1,0,0,1,0,1,1,1,0
2236,0,1,0,1,0,0,1,0,1,1,0,1
2237,0,1,0,1,0,0,1,0,1,0,1,1
2238,0,1,0,1,0,0,1,0,0,1,1,1
2239,0,1,0,1,0,0,0,1,1,1,1,0
2240,0,1,0,1,0,0,0,1,1,1,0,1
2241,0,1,0,1,0,0,0,1,1,0,1,1
2242,0,1,0,1,0,0,0,1,0,1,1,1
2243,0,1,0,1,0,0,0,0,1,1,1,1
2244,0,1,0,0,1,1,1,1,1,0,0,0
2245,0,1,0,0,1,1,1,1,0,1,0,0
2246,0,1,0,0,1,1,1,1,0,0,1,0
2247,0,1,0,0,1,1,1,1,0,0,0,1
2248,0,1,0,0,1,1,1,0,1,1,0,0
2249,0,1,0,0,1,1,1,0,1,0,1,0
2250,0,1,0,0,1,1,1,0,1,0,0,1
2251,0,1,0,0,1,1,1,0,0,1,1,0
2252,0,1,0,0,1,1,1,0,0,1,0,1
2253,0,1,0,0,1,1,1,0,0,0,1,1
2254,0,1,0,0,1,1,0,1,1,1,0,0
2255,0,1,0,0,1,1,0,1,1,0,1,0
2256,0,1,0,0,1,1,0,1,1,0,0,1
2257,0,1,0,0,1,1,0,1,0,1,1,0
2258,0,1,0,0,1,1,0,1,0,1,0,1
2259,0,1,0,0,1,1,0,1,0,0,1,1
2260,0,1,0,0,1,1,0,0,1,1,1,0
2261,0,1,0,0,1,1,0,0,1,1,0,1
2262,0,1,0,0,1,1,0,0,1,0,1,1
2263,0,1,0,0,1,1,0,0,0,1,1,1
2264,0,1,0,0,1,0,1,1,1,1,0,0
2265,0,1,0,0,1,0,1,1,1,0,1,0
2266,0,1,0,0,1,0,1,1,1,0,0,1
2267,0,1,0,0,1,0,1,1,0,1,1,0
2268,0,1,0,0,1,0,1,1,0,1,0,1
2269,0,1,0,0,1,0,1,1,0,0,1,1
2270,0,1,0,0,1,0,1,0,1,1,1,0
2271,0,1,0,0,1,0,1,0,1,1,0,1
2272,0,1,0,0,1,0,1,0,1,0,1,1
2273,0,1,0,0,1,0,1,0,0,1,1,1
2274,0,1,0,0,1,0,0,1,1,1,1,0
2275,0,1,0,0,1,0,0,1,1,1,0,1
2276,0,1,0,0,1,0,0,1,1,0,1,1
2277,0,1,0,0,1,0,0,1,0,1,1,1
2278,0,1,0,0,1,0,0,0,1,1,1,1
2279,0,1,0,0,0,1,1,1,1,1,0,0
2280,0,1,0,0,0,1,1,1,1,0,1,0
2281,0,1,0,0,0,1,1,1,1,0,0,1
2282,0,1,0,0,0,1,1,1,0,1,1,0
2283,0,1,0,0,0,1,1,1,0,1,0,1
2284,0,1,0,0,0,1,1,1,0,0,1,1
2285,0,1,0,0,0,1,1,0,1,1,1,0
2286,0,1,0,0,0,1,1,0,1,1,0,1
2287,0,1,0,0,0,1,1,0,1,0,1,1
2288,0,1,0,0,0,1,1,0,0,1,1,1
2289,0,1,0,0,0,1,0,1,1,1,1,0
2290,0,1,0,0,0,1,0,1,1,1,0,1
2291,0,1,0,0,0,1,0,1,1,0,1,1
2292,0,1,0,0,0,1,0,1,0,1,1,1
2293,0,1,0,0,0,1,0,0,1,1,1,1
2294,0,1,0,0,0,0,1,1,1,1,1,0
2295,0,1,0,0,0,0,1,1,1,1,0,1
2296,0,1,0,0,0,0,1,1,1,0,1,1
2297,0,1,0,0,0,0,1,1,0,1,1,1
2298,0,1,0,0,0,0,1,0,1,1,1,1
2299,0,1,0,0,0,0,0,1,1,1,1,1
2300,0,0,1,1,1,1,1,1,0,0,0,0
2301,0,0,1,1,1,1,1,0,1,0,0,0
2302,0,0,1,1,1,1,1,0,0,1,0,0
2303,0,0,1,1,1,1,1,0,0,0,1,0
2304,0,0,1,1,1,1,1,0,0,0,0,1
2305,0,0,1,1,1,1,0,1,1,0,0,0
2306,0,0,1,1,1,1,0,1,0,1,0,0
2307,0,0,1,1,1,1,0,1,0,0,1,0
2308,0,0,1,1,1,1,0,1,0,0,0,1
2309,0,0,1,1,1,1,0,0,1,1,0,0
2310,0,0,1,1,1,1,0,0,1,0,1,0
2311,0,0,1,1,1,1,0,0,1,0,0,1
2312,0,0,1,1,1,1,0,0,0,1,1,0
2313,0,0,1,1,1,1,0,0,0,1,0,1
2314,0,0,1,1,1,1,0,0,0,0,1,1
2315,0,0,1,1,1,0,1,1,1,0,0,0
2316,0,0,1,1,1,0,1,1,0,1,0,0
2317,0,0,1,1,1,0,1,1,0,0,1,0
2318,0,0,1,1,1,0,1,1,0,0,0,1
2319,0,0,1,1,1,0,1,0,1,1,0,0
2320,0,0,1,1,1,0,1,0,1,0,1,0
2321,0,0,1,1,1,0,1,0,1,0,0,1
2322,0,0,1,1,1,0,1,0,0,1,1,0
2323,0,0,1,1,1,0,1,0,0,1,0,1
2324,0,0,1,1,1,0,1,0,0,0,1,1
2325,0,0,1,1,1,0,0,1,1,1,0,0
2326,0,0,1,1,1,0,0,1,1,0,1,0
2327,0,0,1,1,1,0,0,1,1,0,0,1
2328,0,0,1,1,1,0,0,1,0,1,1,0
2329,0,0,1,1,1,0,0,1,0,1,0,1
2330,0,0,1,1,1,0,0,1,0,0,1,1
2331,0,0,1,1,1,0,0,0,1,1,1,0
2332,0,0,1,1,1,0,0,0,1,1,0,1
2333,0,0,1,1,1,0,0,0,1,0,1,1
2334,0,0,1,1,1,0,0,0,0,1,1,1
2335,0,0,1,1,0,1,1,1,1,0,0,0
2336,0,0,1,1,0,1,1,1,0,1,0,0
2337,0,0,1,1,0,1,1,1,0,0,1,0
2338,0,0,1,1,0,1,1,1,0,0,0,1
2339,0,0,1,1,0,1,1,0,1,1,0,0
2340,0,0,1,1,0,1,1,0,1,0,1,0
2341,0,0,1,1,0,1,1,0,1,0,0,1
2342,0,0,1,1,0,1,1,0,0,1,1,0
2343,0,0,1,1,0,1,1,0,0,1,0,1
2344,0,0,1,1,0,1,1,0,0,0,1,1
2345,0,0,1,1,0,1,0,1,1,1,0,0
2346,0,0,1,1,0,1,0,1,1,0,1,0
2347,0,0,1,1,0,1,0,1,1,0,0,1
2348,0,0,1,1,0,1,0,1,0,1,1,0
2349,0,0,1,1,0,1,0,1,0,1,0,1
2350,0,0,1,1,0,1,0,1,0,0,1,1
2351,0,0,1,1,0,1,0,0,1,1,1,0
2352,0,0,1,1,0,1,0,0,1,1,0,1
2353,0,0,1,1,0,1,0,0,1,0,1,1
2354,0,0,1,1,0,1,0,0,0,1,1,1
2355,0,0,1,1,0,0,1,1,1,1,0,0
2356,0,0,1,1,0,0,1,1,1,0,1,0
2357,0,0,1,1,0,0,1,1,1,0,0,1
2358,0,0,1,1,0,0,1,1,0,1,1,0
2359,0,0,1,1,0,0,1,1,0,1,0,1
2360,0,0,1,1,0,0,1,1,0,0,1,1
2361,0,0,1,1,0,0,1,0,1,1,1,0
2362,0,0,1,1,0,0,1,0,1,1,0,1
2363,0,0,1,1,0,0,1,0,1,0,1,1
2364,0,0,1,1,0,0,1,0,0,1,1,1
2365,0,0,1,1,0,0,0,1,1,1,1,0
2366,0,0,1,1,0,0,0,1,1,1,0,1
2367,0,0,1,1,0,0,0,1,1,0,1,1
2368,0,0,1,1,0,0,0,1,0,1,1,1
2369,0,0,1,1,0,0,0,0,1,1,1,1
2370,0,0,1,0,1,1,1,1,1,0,0,0
2371,0,0,1,0,1,1,1,1,0,1,0,0
2372,0,0,1,0,1,1,1,1,0,0,1,0
2373,0,0,1,0,1,1,1,1,0,0,0,1
2374,0,0,1,0,1,1,1,0,1,1,0,0
2375,0,0,1,0,1,1,1,0,1,0,1,0
2376,0,0,1,0,1,1,1,0,1,0,0,1
2377,0,0,1,0,1,1,1,0,0,1,1,0
2378,0,0,1,0,1,1,1,0,0,1,0,1
2379,0,0,1,0,1,1,1,0,0,0,1,1
2380,0,0,1,0,1,1,0,1,1,1,0,0
2381,0,0,1,0,1,1,0,1,1,0,1,0
2382,0,0,1,0,1,1,0,1,1,0,0,1
2383,0,0,1,0,1,1,0,1,0,1,1,0
2384,0,0,1,0,1,1,0,1,0,1,0,1
2385,0,0,1,0,1,1,0,1,0,0,1,1
2386,0,0,1,0,1,1,0,0,1,1,1,0
2387,0,0,1,0,1,1,0,0,1,1,0,1
2388,0,0,1,0,1,1,0,0,1,0,1,1
2389,0,0,1,0,1,1,0,0,0,1,1,1
2390,0,0,1,0,1,0,1,1,1,1,0,0
2391,0,0,1,0,1,0,1,1,1,0,1,0
2392,0,0,1,0,1,0,1,1,1,0,0,1
2393,0,0,1,0,1,0,1,1,0,1,1,0
2394,0,0,1,0,1,0,1,1,0,1,0,1
2395,0,0,1,0,1,0,1,1,0,0,1,1
2396,0,0,1,0,1,0,1,0,1,1,1,0
2397,0,0,1,0,1,0,1,0,1,1,0,1
2398,0,0,1,0,1,0,1,0,1,0,1,1
2399,0,0,1,0,1,0,1,0,0,1,1,1
2400,0,0,1,0,1,0,0,1,1,1,1,0
2401,0,0,1,0,1,0,0,1,1,1,0,1
2402,0,0,1,0,1,0,0,1,1,0,1,1
2403,0,0,1,0,1,0,0,1,0,1,1,1
2404,0,0,1,0,1,0,0,0,1,1,1,1
2405,0,0,1,0,0,1,1,1,1,1,0,0
2406,0,0,1,0,0,1,1,1,1,0,1,0
2407,0,0,1,0,0,1,1,1,1,0,0,1
2408,0,0,1,0,0,1,1,1,0,1,1,0
2409,0,0,1,0,0,1,1,1,0,1,0,1
2410,0,0,1,0,0,1,1,1,0,0,1,1
2411,0,0,1,0,0,1,1,0,1,1,1,0
2412,0,0,1,0,0,1,1,0,1,1,0,1
2413,0,0,1,0,0,1,1,0,1,0,1,1
2414,0,0,1,0,0,1,1,0,0,1,1,1
2415,0,0,1,0,0,1,0,1,1,1,1,0
2416,0,0,1,0,0,1,0,1,1,1,0,1
2417,0,0,1,0,0,1,0,1,1,0,1,1
2418,0,0,1,0,0,1,0,1,0,1,1,1
2419,0,0,1,0,0,1,0,0,1,1,1,1
2420,0,0,1,0,0,0,1,1,1,1,1,0
2421,0,0,1,0,0,0,1,1,1,1,0,1
2422,0,0,1,0,0,0,1,1,1,0,1,1
2423,0,0,1,0,0,0,1,1,0,1,1,1
2424,0,0,1,0,0,0,1,0,1,1,1,1
2425,0,0,1,0,0,0,0,1,1,1,1,1
2426,0,0,0,1,1,1,1,1,1,0,0,0
2427,0,0,0,1,1,1,1,1,0,1,0,0
2428,0,0,0,1,1,1,1,1,0,0,1,0
2429,0,0,0,1,1,1,1,1,0,0,0,1
2430,0,0,0,1,1,1,1,0,1,1,0,0
2431,0,0,0,1,1,1,1,0,1,0,1,0
2432,0,0,0,1,1,1,1,0,1,0,0,1
2433,0,0,0,1,1,1,1,0,0,1,1,0
2434,0,0,0,1,1,1,1,0,0,1,0,1
2435,0,0,0,1,1,1,1,0,0,0,1,1
2436,0,0,0,1,1,1,0,1,1,1,0,0
2437,0,0,0,1,1,1,0,1,1,0,1,0
2438,0,0,0,1,1,1,0,1,1,0,0,1
2439,0,0,0,1,1,1,0,1,0,1,1,0
2440,0,0,0,1,1,1,0,1,0,1,0,1
2441,0,0,0,1,1,1,0,1,0,0,1,1
2442,0,0,0,1,1,1,0,0,1,1,1,0
2443,0,0,0,1,1,1,0,0,1,1,0,1
2444,0,0,0,1,1,1,0,0,1,0,1,1
2445,0,0,0,1,1,1,0,0,0,1,1,1
2446,0,0,0,1,1,0,1,1,1,1,0,0
2447,0,0,0,1,1,0,1,1,1,0,1,0
2448,0,0,0,1,1,0,1,1,1,0,0,1
2449,0,0,0,1,1,0,1,1,0,1,1,0
2450,0,0,0,1,1,0,1,1,0,1,0,1
2451,0,0,0,1,1,0,1,1,0,0,1,1
2452,0,0,0,1,1,0,1,0,1,1,1,0
2453,0,0,0,1,1,0,1,0,1,1,0,1
2454,0,0,0,1,1,0,1,0,1,0,1,1
2455,0,0,0,1,1,0,1,0,0,1,1,1
2456,0,0,0,1,1,0,0,1,1,1,1,0
2457,0,0,0,1,1,0,0,1,1,1,0,1
2458,0,0,0,1,1,0,0,1,1,0,1,1
2459,0,0,0,1,1,0,0,1,0,1,1,1
2460,0,0,0,1,1,0,0,0,1,1,1,1
2461,0,0,0,1,0,1,1,1,1,1,0,0
2462,0,0,0,1,0,1,1,1,1,0,1,0
2463,0,0,0,1,0,1,1,1,1,0,0,1
2464,0,0,0,1,0,1,1,1,0,1,1,0
2465,0,0,0,1,0,1,1,1,0,1,0,1
2466,0,0,0,1,0,1,1,1,0,0,1,1
2467,0,0,0,1,0,1,1,0,1,1,1,0
2468,0,0,0,1,0,1,1,0,1,1,0,1
2469,0,0,0,1,0,1,1,0,1,0,1,1
2470,0,0,0,1,0,1,1,0,0,1,1,1
2471,0,0,0,1,0,1,0,1,1,1,1,0
2472,0,0,0,1,0,1,0,1,1,1,0,1
2473,0,0,0,1,0,1,0,1,1,0,1,1
2474,0,0,0,1,0,1,0,1,0,1,1,1
2475,0,0,0,1,0,1,0,0,1,1,1,1
2476,0,0,0,1,0,0,1,1,1,1,1,0
2477,0,0,0,1,0,0,1,1,1,1,0,1
2478,0,0,0,1,0,0,1,1,1,0,1,1
2479,0,0,0,1,0,0,1,1,0,1,1,1
2480,0,0,0,1,0,0,1,0,1,1,1,1
2481,0,0,0,1,0,0,0,1,1,1,1,1
2482,0,0,0,0,1,1,1,1,1,1,0,0
2483,0,0,0,0,1,1,1,1,1,0,1,0
2484,0,0,0,0,1,1,1,1,1,0,0,1
2485,0,0,0,0,1,1,1,1,0,1,1,0
2486,0,0,0,0,1,1,1,1,0,1,0,1
2487,0,0,0,0,1,1,1,1,0,0,1,1
2488,0,0,0,0,1,1,1,0,1,1,1,0
2489,0,0,0,0,1,1,1,0,1,1,0,1
2490,0,0,0,0,1,1,1,0,1,0,1,1
2491,0,0,0,0,1,1,1,0,0,1,1,1
2492,0,0,0,0,1,1,0,1,1,1,1,0
2493,0,0,0,0,1,1,0,1,1,1,0,1
2494,0,0,0,0,1,1,0,1,1,0,1,1
2495,0,0,0,0,1,1,0,1,0,1,1,1
2496,0,0,0,0,1,1,0,0,1,1,1,1
2497,0,0,0,0,1,0,1,1,1,1,1,0
2498,0,0,0,0,1,0,1,1,1,1,0,1
2499,0,0,0,0,1,0,1,1,1,0,1,1
2500,0,0,0,0,1,0,1,1,0,1,1,1
2501,0,0,0,0,1,0,1,0,1,1,1,1
2502,0,0,0,0,1,0,0,1,1,1,1,1
2503,0,0,0,0,0,1,1,1,1,1,1,0
2504,0,0,0,0,0,1,1,1,1,1,0,1
2505,0,0,0,0,0,1,1,1,1,0,1,1
2506,0,0,0,0,0,1,1,1,0,1,1,1
2507,0,0,0,0,0,1,1,0,1,1,1,1
2508,0,0,0,0,0,1,0,1,1,1,1,1
2509,0,0,0,0,0,0,1,1,1,1,1,1
2510,1,1,1,1,1,1,1,0,0,0,0,0
2511,1,1,1,1,1,1,0,1,0,0,0,0
2512,1,1,1,1,1,1,0,0,1,0,0,0
2513,1,1,1,1,1,1,0,0,0,1,0,0
2514,1,1,1,1,1,1,0,0,0,0,1,0
2515,1,1,1,1,1,1,0,0,0,0,0,1
2516,1,1,1,1,1,0,1,1,0,0,0,0
2517,1,1,1,1,1,0,1,0,1,0,0,0
2518,1,1,1,1,1,0,1,0,0,1,0,0
2519,1,1,1,1,1,0,1,0,0,0,1,0
2520,1,1,1,1,1,0,1,0,0,0,0,1
2521,1,1,1,1,1,0,0,1,1,0,0,0
2522,1,1,1,1,1,0,0,1,0,1,0,0
2523,1,1,1,1,1,0,0,1,0,0,1,0
2524,1,1,1,1,1,0,0,1,0,0,0,1
2525,1,1,1,1,1,0,0,0,1,1,0,0
2526,1,1,1,1,1,0,0,0,1,0,1,0
2527,1,1,1,1,1,0,0,0,1,0,0,1
2528,1,1,1,1,1,0,0,0,0,1,1,0
2529,1,1,1,1,1,0,0,0,0,1,0,1
2530,1,1,1,1,1,0,0,0,0,0,1,1
2531,1,1,1,1,0,1,1,1,0,0,0,0
2532,1,1,1,1,0,1,1,0,1,0,0,0
2533,1,1,1,1,0,1,1,0,0,1,0,0
2534,1,1,1,1,0,1,1,0,0,0,1,0
2535,1,1,1,1,0,1,1,0,0,0,0,1
2536,1,1,1,1,0,1,0,1,1,0,0,0
2537,1,1,1,1,0,1,0,1,0,1,0,0
2538,1,1,1,1,0,1,0,1,0,0,1,0
2539,1,1,1,1,0,1,0,1,0,0,0,1
2540,1,1,1,1,0,1,0,0,1,1,0,0
2541,1,1,1,1,0,1,0,0,1,0,1,0
2542,1,1,1,1,0,1,0,0,1,0,0,1
2543,1,1,1,1,0,1,0,0,0,1,1,0
2544,1,1,1,1,0,1,0,0,0,1,0,1
2545,1,1,1,1,0,1,0,0,0,0,1,1
2546,1,1,1,1,0,0,1,1,1,0,0,0
2547,1,1,1,1,0,0,1,1,0,1,0,0
2548,1,1,1,1,0,0,1,1,0,0,1,0
2549,1,1,1,1,0,0,1,1,0,0,0,1
2550,1,1,1,1,0,0,1,0,1,1,0,0
2551,1,1,1,1,0,0,1,0,1,0,1,0
2552,1,1,1,1,0,0,1,0,1,0,0,1
2553,1,1,1,1,0,0,1,0,0,1,1,0
2554,1,1,1,1,0,0,1,0,0,1,0,1
2555,1,1,1,1,0,0,1,0,0,0,1,1
2556,1,1,1,1,0,0,0,1,1,1,0,0
2557,1,1,1,1,0,0,0,1,1,0,1,0
2558,1,1,1,1,0,0,0,1,1,0,0,1
2559,1,1,1,1,0,0,0,1,0,1,1,0
2560,1,1,1,1,0,0,0,1,0,1,0,1
2561,1,1,1,1,0,0,0,1,0,0,1,1
2562,1,1,1,1,0,0,0,0,1,1,1,0
2563,1,1,1,1,0,0,0,0,1,1,0,1
2564,1,1,1,1,0,0,0,0,1,0,1,1
2565,1,1,1,1,0,0,0,0,0,1,1,1
2566,1,1,1,0,1,1,1,1,0,0,0,0
2567,1,1,1,0,1,1,1,0,1,0,0,0
2568,1,1,1,0,1,1,1,0,0,1,0,0
2569,1,1,1,0,1,1,1,0,0,0,1,0
2570,1,1,1,0,1,1,1,0,0,0,0,1
2571,1,1,1,0,1,1,0,1,1,0,0,0
2572,1,1,1,0,1,1,0,1,0,1,0,0
2573,1,1,1,0,1,1,0,1,0,0,1,0
2574,1,1,1,0,1,1,0,1,0,0,0,1
2575,1,1,1,0,1,1,0,0,1,1,0,0
2576,1,1,1,0,1,1,0,0,1,0,1,0
2577,1,1,1,0,1,1,0,0,1,0,0,1
2578,1,1,1,0,1,1,0,0,0,1,1,0
2579,1,1,1,0,1,1,0,0,0,1,0,1
2580,1,1,1,0,1,1,0,0,0,0,1,1
2581,1,1,1,0,1,0,1,1,1,0,0,0
2582,1,1,1,0,1,0,1,1,0,1,0,0
2583,1,1,1,0,1,0,1,1,0,0,1,0
2584,1,1,1,0,1,0,1,1,0,0,0,1
2585,1,1,1,0,1,0,1,0,1,1,0,0
2586,1,1,1,0,1,0,1,0,1,0,1,0
2587,1,1,1,0,1,0,1,0,1,0,0,1
2588,1,1,1,0,1,0,1,0,0,1,1,0
2589,1,1,1,0,1,0,1,0,0,1,0,1
2590,1,1,1,0,1,0,1,0,0,0,1,1
2591,1,1,1,0,1,0,0,1,1,1,0,0
2592,1,1,1,0,1,0,0,1,1,0,1,0
2593,1,1,1,0,1,0,0,1,1,0,0,1
2594,1,1,1,0,1,0,0,1,0,1,1,0
2595,1,1,1,0,1,0,0,1,0,1,0,1
2596,1,1,1,0,1,0,0,1,0,0,1,1
2597,1,1,1,0,1,0,0,0,1,1,1,0
2598,1,1,1,0,1,0,0,0,1,1,0,1
2599,1,1,1,0,1,0,0,0,1,0,1,1
2600,1,1,1,0,1,0,0,0,0,1,1,1
2601,1,1,1,0,0,1,1,1,1,0,0,0
2602,1,1,1,0,0,1,1,1,0,1,0,0
2603,1,1,1,0,0,1,1,1,0,0,1,0
2604,1,1,1,0,0,1,1,1,0,0,0,1
2605,1,1,1,0,0,1,1,0,1,1,0,0
2606,1,1,1,0,0,1,1,0,1,0,1,0
2607,1,1,1,0,0,1,1,0,1,0,0,1
2608,1,1,1,0,0,1,1,0,0,1,1,0
2609,1,1,1,0,0,1,1,0,0,1,0,1
2610,1,1,1,0,0,1,1,0,0,0,1,1
2611,1,1,1,0,0,1,0,1,1,1,0,0
2612,1,1,1,0,0,1,0,1,1,0,1,0
2613,1,1,1,0,0,1,0,1,1,0,0,1
2614,1,1,1,0,0,1,0,1,0,1,1,0
