pid,chid,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,CAR_TT,CAR_CO,choice,class_1,class_2,PURPOSE,FIRSTCLASS,TICKETTYPE,WHOPAID,LUGGAGE,AGE,MALE,INCOME,seasonalticket,smseats,ORIGIN,DESTINATION
31,177,182,45,120,63,80,10,140,64,SM,0.44790497,0.552095,work,0,halfDay,employer,one,40_to_54,yes,more_than_100K,0,0,SG,BE
31,178,165,60,120,77,80,10,112,80,Car,0.44790497,0.552095,work,0,halfDay,employer,one,40_to_54,yes,more_than_100K,0,0,SG,BE
31,179,165,45,30,77,65,30,140,80,SM,0.44790497,0.552095,work,0,halfDay,employer,one,40_to_54,yes,more_than_100K,0,0,SG,BE
31,180,215,50,60,63,65,10,112,80,SM,0.44790497,0.552095,work,0,halfDay,employer,one,40_to_54,yes,more_than_100K,0,0,SG,BE
37,181,66,2600,30,37,3120,10,50,32,SM,0.0000345,0.99996555,work,0,annual,self,one,25_to_39,no,unknown,1,0,VD,GE
37,182,66,2600,120,35,4160,10,65,52,SM,0.0000345,0.99996555,work,0,annual,self,one,25_to_39,no,unknown,1,1,VD,GE
37,183,66,2340,30,33,4160,20,65,40,SM,0.0000345,0.99996555,work,0,annual,self,one,25_to_39,no,unknown,1,0,VD,GE
37,184,56,2340,60,33,4160,30,40,52,SM,0.0000345,0.99996555,work,0,annual,self,one,25_to_39,no,unknown,1,1,VD,GE
37,185,59,2600,30,33,3380,30,65,32,SM,0.0000345,0.99996555,work,0,annual,self,one,25_to_39,no,unknown,1,1,VD,GE
37,186,59,2340,30,35,3120,10,40,40,SM,0.0000345,0.99996555,work,0,annual,self,one,25_to_39,no,unknown,1,1,VD,GE
37,187,59,3120,60,33,3120,20,40,32,SM,0.0000345,0.99996555,work,0,annual,self,one,25_to_39,no,unknown,1,0,VD,GE
37,188,66,3120,30,35,3380,30,40,52,SM,0.0000345,0.99996555,work,0,annual,self,one,25_to_39,no,unknown,1,0,VD,GE
37,189,59,2600,60,35,4160,30,50,40,SM,0.0000345,0.99996555,work,0,annual,self,one,25_to_39,no,unknown,1,0,VD,GE
41,190,274,2600,30,131,3120,10,210,48,SM,3.84E-08,1,work,0,annual,self,one,40_to_54,yes,50K_to_100K,1,0,SZ,VD
41,191,274,2600,120,123,4160,10,273,78,Train,3.84E-08,1,work,0,annual,self,one,40_to_54,yes,50K_to_100K,1,1,SZ,VD
41,192,274,2340,30,117,4160,20,273,60,Train,3.84E-08,1,work,0,annual,self,one,40_to_54,yes,50K_to_100K,1,0,SZ,VD
41,193,209,2340,60,117,4160,30,168,78,Train,3.84E-08,1,work,0,annual,self,one,40_to_54,yes,50K_to_100K,1,1,SZ,VD
41,194,231,2600,30,117,3380,30,273,48,SM,3.84E-08,1,work,0,annual,self,one,40_to_54,yes,50K_to_100K,1,1,SZ,VD
41,195,231,2340,30,123,3120,10,168,60,SM,3.84E-08,1,work,0,annual,self,one,40_to_54,yes,50K_to_100K,1,1,SZ,VD
41,196,231,3120,60,117,3120,20,168,48,SM,3.84E-08,1,work,0,annual,self,one,40_to_54,yes,50K_to_100K,1,0,SZ,VD
41,197,274,3120,30,123,3380,30,168,78,SM,3.84E-08,1,work,0,annual,self,one,40_to_54,yes,50K_to_100K,1,0,SZ,VD
41,198,231,2600,60,123,4160,30,210,60,Train,3.84E-08,1,work,0,annual,self,one,40_to_54,yes,50K_to_100K,1,0,SZ,VD
42,199,109,2600,30,44,3120,10,90,40,SM,0.00000124,0.9999988,work,0,annual,employer,one,25_to_39,yes,more_than_100K,1,0,ZH,BE
42,200,109,2600,120,40,4160,10,117,65,SM,0.00000124,0.9999988,work,0,annual,employer,one,25_to_39,yes,more_than_100K,1,1,ZH,BE
42,201,109,2340,30,37,4160,20,117,50,Train,0.00000124,0.9999988,work,0,annual,employer,one,25_to_39,yes,more_than_100K,1,0,ZH,BE
42,202,88,2340,60,37,4160,30,72,65,SM,0.00000124,0.9999988,work,0,annual,employer,one,25_to_39,yes,more_than_100K,1,1,ZH,BE
42,203,95,2600,30,37,3380,30,117,40,SM,0.00000124,0.9999988,work,0,annual,employer,one,25_to_39,yes,more_than_100K,1,1,ZH,BE
42,204,95,2340,30,40,3120,10,72,50,SM,0.00000124,0.9999988,work,0,annual,employer,one,25_to_39,yes,more_than_100K,1,1,ZH,BE
42,205,95,3120,60,37,3120,20,72,40,SM,0.00000124,0.9999988,work,0,annual,employer,one,25_to_39,yes,more_than_100K,1,0,ZH,BE
42,206,109,3120,30,40,3380,30,72,65,SM,0.00000124,0.9999988,work,0,annual,employer,one,25_to_39,yes,more_than_100K,1,0,ZH,BE
42,207,95,2600,60,40,4160,30,90,50,SM,0.00000124,0.9999988,work,0,annual,employer,one,25_to_39,yes,more_than_100K,1,0,ZH,BE
44,208,141,3120,120,62,3120,30,90,55,SM,0.00000252,0.9999975,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,1,ZH,BE
44,209,109,2340,120,65,3120,30,117,44,SM,0.00000252,0.9999975,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,0,ZH,BE
44,210,141,2340,120,69,3380,20,72,44,SM,0.00000252,0.9999975,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,1,ZH,BE
44,211,120,2340,60,69,3380,10,117,71,SM,0.00000252,0.9999975,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,0,ZH,BE
44,212,120,2600,120,69,3120,30,72,71,SM,0.00000252,0.9999975,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,0,ZH,BE
44,213,109,2600,60,69,3120,20,117,55,SM,0.00000252,0.9999975,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,1,ZH,BE
44,214,109,3120,60,65,3380,10,90,44,SM,0.00000252,0.9999975,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,1,ZH,BE
44,215,109,2600,120,62,3380,20,90,71,SM,0.00000252,0.9999975,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,0,ZH,BE
44,216,120,3120,30,69,4160,20,90,71,Train,0.00000252,0.9999975,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,1,ZH,BE
45,217,173,2600,30,97,3120,10,90,48,SM,0.00000005,1,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,0,AG,BE
45,218,173,2600,120,93,4160,10,117,78,Train,0.00000005,1,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,1,AG,BE
45,219,173,2340,30,90,4160,20,117,60,Train,0.00000005,1,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,0,AG,BE
45,220,136,2340,60,90,4160,30,72,78,Train,0.00000005,1,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,1,AG,BE
45,221,148,2600,30,90,3380,30,117,48,Train,0.00000005,1,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,1,AG,BE
45,222,148,2340,30,93,3120,10,72,60,SM,0.00000005,1,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,1,AG,BE
45,223,148,3120,60,90,3120,20,72,48,SM,0.00000005,1,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,0,AG,BE
45,224,173,3120,30,93,3380,30,72,78,SM,0.00000005,1,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,0,AG,BE
45,225,148,2600,60,93,4160,30,90,60,Train,0.00000005,1,work,0,annual,employer,one,40_to_54,yes,more_than_100K,1,0,AG,BE
47,226,92,3120,120,39,3380,20,78,30,SM,0.00000603,0.9999939,work,0,annual,mixed,one,25_to_39,yes,50K_to_100K,1,0,SG,ZH
47,227,85,3120,30,36,3120,10,78,39,SM,0.00000603,0.9999939,work,0,annual,mixed,one,25_to_39,yes,50K_to_100K,1,0,SG,ZH
47,228,106,3120,60,43,4160,30,78,24,SM,0.00000603,0.9999939,work,0,annual,mixed,one,25_to_39,yes,50K_to_100K,1,0,SG,ZH
47,229,85,2600,30,39,4160,20,48,24,SM,0.00000603,0.9999939,work,0,annual,mixed,one,25_to_39,yes,50K_to_100K,1,0,SG,ZH
47,230,106,2340,60,39,3120,20,60,39,SM,0.00000603,0.9999939,work,0,annual,mixed,one,25_to_39,yes,50K_to_100K,1,0,SG,ZH
47,231,92,2340,120,36,4160,10,60,24,SM,0.00000603,0.9999939,work,0,annual,mixed,one,25_to_39,yes,50K_to_100K,1,0,SG,ZH
47,232,85,3120,120,43,4160,10,48,30,SM,0.00000603,0.9999939,work,0,annual,mixed,one,25_to_39,yes,50K_to_100K,1,0,SG,ZH
47,233,85,2340,30,43,3380,30,60,30,SM,0.00000603,0.9999939,work,0,annual,mixed,one,25_to_39,yes,50K_to_100K,1,0,SG,ZH
47,234,106,2600,60,36,3380,10,48,30,SM,0.00000603,0.9999939,work,0,annual,mixed,one,25_to_39,yes,50K_to_100K,1,0,SG,ZH
48,235,54,3120,120,21,3120,30,40,84,SM,0.00000838,0.99999166,work,0,annual,mixed,one,40_to_54,yes,50K_to_100K,1,1,GE,VD
48,236,54,2340,120,25,3380,20,32,67,Train,0.00000838,0.99999166,work,0,annual,mixed,one,40_to_54,yes,50K_to_100K,1,1,GE,VD
48,237,44,2340,120,23,3120,30,52,67,SM,0.00000838,0.99999166,work,0,annual,mixed,one,40_to_54,yes,50K_to_100K,1,0,GE,VD
48,238,47,2340,60,25,3380,10,52,109,Train,0.00000838,0.99999166,work,0,annual,mixed,one,40_to_54,yes,50K_to_100K,1,0,GE,VD
48,239,47,2600,120,25,3120,30,32,109,SM,0.00000838,0.99999166,work,0,annual,mixed,one,40_to_54,yes,50K_to_100K,1,0,GE,VD
48,240,44,2600,60,25,3120,20,52,84,SM,0.00000838,0.99999166,work,0,annual,mixed,one,40_to_54,yes,50K_to_100K,1,1,GE,VD
48,241,44,3120,60,23,3380,10,40,67,SM,0.00000838,0.99999166,work,0,annual,mixed,one,40_to_54,yes,50K_to_100K,1,1,GE,VD
48,242,47,3120,30,25,4160,20,40,109,Train,0.00000838,0.99999166,work,0,annual,mixed,one,40_to_54,yes,50K_to_100K,1,1,GE,VD
48,243,44,2600,120,21,3380,20,40,109,Train,0.00000838,0.99999166,work,0,annual,mixed,one,40_to_54,yes,50K_to_100K,1,0,GE,VD
49,244,133,2600,30,62,3120,10,75,40,SM,0.00000252,0.9999975,work,0,annual,mixed,one,40_to_54,yes,more_than_100K,1,0,ZH,BE
49,245,133,2600,120,58,4160,10,97,65,SM,0.00000252,0.9999975,work,0,annual,mixed,one,40_to_54,yes,more_than_100K,1,1,ZH,BE
49,246,133,2340,30,55,4160,20,97,50,SM,0.00000252,0.9999975,work,0,annual,mixed,one,40_to_54,yes,more_than_100K,1,0,ZH,BE
49,247,103,2340,60,55,4160,30,60,65,SM,0.00000252,0.9999975,work,0,annual,mixed,one,40_to_54,yes,more_than_100K,1,1,ZH,BE
49,248,113,2600,30,55,3380,30,97,40,SM,0.00000252,0.9999975,work,0,annual,mixed,one,40_to_54,yes,more_than_100K,1,1,ZH,BE
49,249,113,2340,30,58,3120,10,60,50,SM,0.00000252,0.9999975,work,0,annual,mixed,one,40_to_54,yes,more_than_100K,1,1,ZH,BE
49,250,113,3120,60,55,3120,20,60,40,SM,0.00000252,0.9999975,work,0,annual,mixed,one,40_to_54,yes,more_than_100K,1,0,ZH,BE
49,251,133,3120,30,58,3380,30,60,65,SM,0.00000252,0.9999975,work,0,annual,mixed,one,40_to_54,yes,more_than_100K,1,0,ZH,BE
49,252,113,2600,60,58,4160,30,75,50,SM,0.00000252,0.9999975,work,0,annual,mixed,one,40_to_54,yes,more_than_100K,1,0,ZH,BE
50,253,263,3120,120,112,3120,30,150,75,SM,0.0000114,0.99998856,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,1,SG,BE
50,254,203,2340,120,118,3120,30,195,60,SM,0.0000114,0.99998856,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,0,SG,BE
50,255,263,2340,120,126,3380,20,120,60,SM,0.0000114,0.99998856,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,1,SG,BE
50,256,223,2340,60,126,3380,10,195,97,SM,0.0000114,0.99998856,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,0,SG,BE
50,257,223,2600,120,126,3120,30,120,97,SM,0.0000114,0.99998856,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,0,SG,BE
50,258,203,2600,60,126,3120,20,195,75,SM,0.0000114,0.99998856,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,1,SG,BE
50,259,203,3120,60,118,3380,10,150,60,SM,0.0000114,0.99998856,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,1,SG,BE
50,260,203,2600,120,112,3380,20,150,97,SM,0.0000114,0.99998856,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,0,SG,BE
50,261,223,3120,30,126,4160,20,150,97,Train,0.0000114,0.99998856,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,1,SG,BE
51,262,107,2600,30,81,3120,10,90,44,SM,0.000214899,0.9997851,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,0,GE,FR
51,263,107,2600,120,79,4160,10,117,71,SM,0.000214899,0.9997851,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,1,GE,FR
51,264,107,2340,30,77,4160,20,117,55,SM,0.000214899,0.9997851,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,0,GE,FR
51,265,82,2340,60,77,4160,30,72,71,SM,0.000214899,0.9997851,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,1,GE,FR
51,266,90,2600,30,77,3380,30,117,44,SM,0.000214899,0.9997851,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,1,GE,FR
51,267,90,2340,30,79,3120,10,72,55,SM,0.000214899,0.9997851,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,1,GE,FR
51,268,90,3120,60,77,3120,20,72,44,SM,0.000214899,0.9997851,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,0,GE,FR
51,269,107,3120,30,79,3380,30,72,71,SM,0.000214899,0.9997851,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,0,GE,FR
51,270,90,2600,60,79,4160,30,90,55,SM,0.000214899,0.9997851,work,0,annual,mixed,one,55_to_65,yes,50K_to_100K,1,0,GE,FR
53,271,138,3120,120,83,3380,20,104,160,SM,0.00000124,0.9999988,work,0,annual,mixed,several,25_to_39,yes,more_than_100K,1,0,ZH,BE
53,272,126,3120,30,80,3120,10,104,208,SM,0.00000124,0.9999988,work,0,annual,mixed,several,25_to_39,yes,more_than_100K,1,0,ZH,BE
53,273,163,3120,60,87,4160,30,104,128,SM,0.00000124,0.9999988,work,0,annual,mixed,several,25_to_39,yes,more_than_100K,1,0,ZH,BE
53,274,126,2600,30,83,4160,20,64,128,Train,0.00000124,0.9999988,work,0,annual,mixed,several,25_to_39,yes,more_than_100K,1,0,ZH,BE
53,275,163,2340,60,83,3120,20,80,208,SM,0.00000124,0.9999988,work,0,annual,mixed,several,25_to_39,yes,more_than_100K,1,0,ZH,BE
53,276,138,2340,120,80,4160,10,80,128,SM,0.00000124,0.9999988,work,0,annual,mixed,several,25_to_39,yes,more_than_100K,1,0,ZH,BE
53,277,126,3120,120,87,4160,10,64,160,SM,0.00000124,0.9999988,work,0,annual,mixed,several,25_to_39,yes,more_than_100K,1,0,ZH,BE
53,278,126,2340,30,87,3380,30,80,160,SM,0.00000124,0.9999988,work,0,annual,mixed,several,25_to_39,yes,more_than_100K,1,0,ZH,BE
53,279,163,2600,60,80,3380,10,64,160,SM,0.00000124,0.9999988,work,0,annual,mixed,several,25_to_39,yes,more_than_100K,1,0,ZH,BE
56,280,97,218,30,39,262,10,50,28,SM,0.00395747,0.9960425,work,0,freeAfter7,self,one,25_to_39,no,unknown,0,0,SG,ZH
56,281,97,218,120,36,349,10,65,45,SM,0.00395747,0.9960425,work,0,freeAfter7,self,one,25_to_39,no,unknown,0,1,SG,ZH
56,282,97,196,30,34,349,20,65,35,Train,0.00395747,0.9960425,work,0,freeAfter7,self,one,25_to_39,no,unknown,0,0,SG,ZH
56,283,79,196,60,34,349,30,40,45,Train,0.00395747,0.9960425,work,0,freeAfter7,self,one,25_to_39,no,unknown,0,1,SG,ZH
56,284,85,218,30,34,283,30,65,28,SM,0.00395747,0.9960425,work,0,freeAfter7,self,one,25_to_39,no,unknown,0,1,SG,ZH
56,285,85,196,30,36,262,10,40,35,SM,0.00395747,0.9960425,work,0,freeAfter7,self,one,25_to_39,no,unknown,0,1,SG,ZH
56,286,85,262,60,34,262,20,40,28,SM,0.00395747,0.9960425,work,0,freeAfter7,self,one,25_to_39,no,unknown,0,0,SG,ZH
56,287,97,262,30,36,283,30,40,45,SM,0.00395747,0.9960425,work,0,freeAfter7,self,one,25_to_39,no,unknown,0,0,SG,ZH
56,288,85,218,60,36,349,30,50,35,SM,0.00395747,0.9960425,work,0,freeAfter7,self,one,25_to_39,no,unknown,0,0,SG,ZH
57,289,257,60,120,102,60,30,160,105,SM,0.6120897,0.38791028,work,0,freeAfter7,employer,none,40_to_54,no,more_than_100K,0,1,ZH,VD
57,290,195,45,120,108,60,30,208,84,SM,0.6120897,0.38791028,work,0,freeAfter7,employer,none,40_to_54,no,more_than_100K,0,0,ZH,VD
57,291,257,45,120,116,65,20,128,84,SM,0.6120897,0.38791028,work,0,freeAfter7,employer,none,40_to_54,no,more_than_100K,0,1,ZH,VD
57,292,216,45,60,116,65,10,208,136,SM,0.6120897,0.38791028,work,0,freeAfter7,employer,none,40_to_54,no,more_than_100K,0,0,ZH,VD
57,293,216,50,120,116,60,30,128,136,SM,0.6120897,0.38791028,work,0,freeAfter7,employer,none,40_to_54,no,more_than_100K,0,0,ZH,VD
57,294,195,50,60,116,60,20,208,105,SM,0.6120897,0.38791028,work,0,freeAfter7,employer,none,40_to_54,no,more_than_100K,0,1,ZH,VD
57,295,195,60,60,108,65,10,160,84,SM,0.6120897,0.38791028,work,0,freeAfter7,employer,none,40_to_54,no,more_than_100K,0,1,ZH,VD
57,296,195,50,120,102,65,20,160,136,SM,0.6120897,0.38791028,work,0,freeAfter7,employer,none,40_to_54,no,more_than_100K,0,0,ZH,VD
57,297,216,60,30,116,80,20,160,136,SM,0.6120897,0.38791028,work,0,freeAfter7,employer,none,40_to_54,no,more_than_100K,0,1,ZH,VD
58,298,92,179,30,34,215,10,60,24,SM,0.027980274,0.97201973,work,0,freeAfter7,employer,one,less_than_25,yes,unknown,0,0,SG,TH
58,299,92,179,120,31,286,10,78,39,Train,0.027980274,0.97201973,work,0,freeAfter7,employer,one,less_than_25,yes,unknown,0,1,SG,TH
58,300,92,161,30,29,286,20,78,30,Train,0.027980274,0.97201973,work,0,freeAfter7,employer,one,less_than_25,yes,unknown,0,0,SG,TH
58,301,74,161,60,29,286,30,48,39,Train,0.027980274,0.97201973,work,0,freeAfter7,employer,one,less_than_25,yes,unknown,0,1,SG,TH
58,302,80,179,30,29,233,30,78,24,Train,0.027980274,0.97201973,work,0,freeAfter7,employer,one,less_than_25,yes,unknown,0,1,SG,TH
58,303,80,161,30,31,215,10,48,30,Train,0.027980274,0.97201973,work,0,freeAfter7,employer,one,less_than_25,yes,unknown,0,1,SG,TH
58,304,80,215,60,29,215,20,48,24,SM,0.027980274,0.97201973,work,0,freeAfter7,employer,one,less_than_25,yes,unknown,0,0,SG,TH
58,305,92,215,30,31,233,30,48,39,SM,0.027980274,0.97201973,work,0,freeAfter7,employer,one,less_than_25,yes,unknown,0,0,SG,TH
58,306,80,179,60,31,286,30,60,30,Train,0.027980274,0.97201973,work,0,freeAfter7,employer,one,less_than_25,yes,unknown,0,0,SG,TH
59,307,292,168,120,71,168,30,190,110,SM,0.5027497,0.4972503,work,0,freeAfter7,employer,one,40_to_54,no,more_than_100K,0,1,SG,VD
59,308,224,126,120,80,168,30,247,88,SM,0.5027497,0.4972503,work,0,freeAfter7,employer,one,40_to_54,no,more_than_100K,0,0,SG,VD
59,309,292,126,120,92,182,20,152,88,SM,0.5027497,0.4972503,work,0,freeAfter7,employer,one,40_to_54,no,more_than_100K,0,1,SG,VD
59,310,247,126,60,92,182,10,247,143,SM,0.5027497,0.4972503,work,0,freeAfter7,employer,one,40_to_54,no,more_than_100K,0,0,SG,VD
59,311,247,140,120,92,168,30,152,143,SM,0.5027497,0.4972503,work,0,freeAfter7,employer,one,40_to_54,no,more_than_100K,0,0,SG,VD
59,312,224,140,60,92,168,20,247,110,SM,0.5027497,0.4972503,work,0,freeAfter7,employer,one,40_to_54,no,more_than_100K,0,1,SG,VD
59,313,224,168,60,80,182,10,190,88,SM,0.5027497,0.4972503,work,0,freeAfter7,employer,one,40_to_54,no,more_than_100K,0,1,SG,VD
59,314,224,140,120,71,182,20,190,143,SM,0.5027497,0.4972503,work,0,freeAfter7,employer,one,40_to_54,no,more_than_100K,0,0,SG,VD
59,315,247,168,30,92,224,20,190,143,SM,0.5027497,0.4972503,work,0,freeAfter7,employer,one,40_to_54,no,more_than_100K,0,1,SG,VD
60,316,132,259,120,54,259,30,60,45,Car,0.88137376,0.11862624,work,0,freeAfter7,employer,one,55_to_65,yes,unknown,0,1,ZH,BE
60,317,102,194,120,57,259,30,78,36,Car,0.88137376,0.11862624,work,0,freeAfter7,employer,one,55_to_65,yes,unknown,0,0,ZH,BE
60,318,132,194,120,61,281,20,48,36,Car,0.88137376,0.11862624,work,0,freeAfter7,employer,one,55_to_65,yes,unknown,0,1,ZH,BE
60,319,112,194,60,61,281,10,78,58,Car,0.88137376,0.11862624,work,0,freeAfter7,employer,one,55_to_65,yes,unknown,0,0,ZH,BE
60,320,112,216,120,61,259,30,48,58,Car,0.88137376,0.11862624,work,0,freeAfter7,employer,one,55_to_65,yes,unknown,0,0,ZH,BE
60,321,102,216,60,61,259,20,78,45,Car,0.88137376,0.11862624,work,0,freeAfter7,employer,one,55_to_65,yes,unknown,0,1,ZH,BE
60,322,102,259,60,57,281,10,60,36,Car,0.88137376,0.11862624,work,0,freeAfter7,employer,one,55_to_65,yes,unknown,0,1,ZH,BE
60,323,102,216,120,54,281,20,60,58,Car,0.88137376,0.11862624,work,0,freeAfter7,employer,one,55_to_65,yes,unknown,0,0,ZH,BE
60,324,112,259,30,61,346,20,60,58,Car,0.88137376,0.11862624,work,0,freeAfter7,employer,one,55_to_65,yes,unknown,0,1,ZH,BE
61,325,240,20,120,84,20,30,160,115,SM,0.028068278,0.97193176,work,0,other,self,one,40_to_54,no,less_than_50K_2,0,1,FR,SG
61,326,185,15,120,90,20,30,208,92,SM,0.028068278,0.97193176,work,0,other,self,one,40_to_54,no,less_than_50K_2,0,0,FR,SG
61,327,240,15,120,98,22,20,128,92,SM,0.028068278,0.97193176,work,0,other,self,one,40_to_54,no,less_than_50K_2,0,1,FR,SG
61,328,203,15,60,98,22,10,208,149,SM,0.028068278,0.97193176,work,0,other,self,one,40_to_54,no,less_than_50K_2,0,0,FR,SG
61,329,203,17,120,98,20,30,128,149,SM,0.028068278,0.97193176,work,0,other,self,one,40_to_54,no,less_than_50K_2,0,0,FR,SG
61,330,185,17,60,98,20,20,208,115,SM,0.028068278,0.97193176,work,0,other,self,one,40_to_54,no,less_than_50K_2,0,1,FR,SG
61,331,185,20,60,90,22,10,160,92,SM,0.028068278,0.97193176,work,0,other,self,one,40_to_54,no,less_than_50K_2,0,1,FR,SG
61,332,185,17,120,84,22,20,160,149,SM,0.028068278,0.97193176,work,0,other,self,one,40_to_54,no,less_than_50K_2,0,0,FR,SG
61,333,203,20,30,98,27,20,160,149,SM,0.028068278,0.97193176,work,0,other,self,one,40_to_54,no,less_than_50K_2,0,1,FR,SG
62,334,186,81,30,123,84,10,210,88,SM,0.6971172,0.30288276,work,1,twoWayDisc,self,one,25_to_39,no,50K_to_100K,0,0,BE,SG
62,335,186,81,120,119,92,10,273,143,SM,0.6971172,0.30288276,work,1,twoWayDisc,self,one,25_to_39,no,50K_to_100K,0,1,BE,SG
62,336,186,73,30,116,88,20,273,110,SM,0.6971172,0.30288276,work,1,twoWayDisc,self,one,25_to_39,no,50K_to_100K,0,0,BE,SG
62,337,165,73,60,116,88,30,168,143,SM,0.6971172,0.30288276,work,1,twoWayDisc,self,one,25_to_39,no,50K_to_100K,0,1,BE,SG
62,338,172,81,30,116,88,30,273,88,SM,0.6971172,0.30288276,work,1,twoWayDisc,self,one,25_to_39,no,50K_to_100K,0,1,BE,SG
62,339,172,73,30,119,81,10,168,110,SM,0.6971172,0.30288276,work,1,twoWayDisc,self,one,25_to_39,no,50K_to_100K,0,1,BE,SG
62,340,172,97,60,116,97,20,168,88,SM,0.6971172,0.30288276,work,1,twoWayDisc,self,one,25_to_39,no,50K_to_100K,0,0,BE,SG
62,341,186,97,30,119,99,30,168,143,SM,0.6971172,0.30288276,work,1,twoWayDisc,self,one,25_to_39,no,50K_to_100K,0,0,BE,SG
62,342,172,81,60,119,92,30,210,110,SM,0.6971172,0.30288276,work,1,twoWayDisc,self,one,25_to_39,no,50K_to_100K,0,0,BE,SG
63,343,120,50,120,67,65,20,78,35,SM,0.0196654,0.9803345,work,1,twoWayDisc,self,one,40_to_54,no,50K_to_100K,0,0,ZH,SG
63,344,141,50,60,71,74,30,78,28,Train,0.0196654,0.9803345,work,1,twoWayDisc,self,one,40_to_54,no,50K_to_100K,0,0,ZH,SG
63,345,109,50,30,64,60,10,78,45,SM,0.0196654,0.9803345,work,1,twoWayDisc,self,one,40_to_54,no,50K_to_100K,0,0,ZH,SG
63,346,109,42,30,67,65,20,48,28,SM,0.0196654,0.9803345,work,1,twoWayDisc,self,one,40_to_54,no,50K_to_100K,0,0,ZH,SG
63,347,141,38,60,67,46,20,60,45,SM,0.0196654,0.9803345,work,1,twoWayDisc,self,one,40_to_54,no,50K_to_100K,0,0,ZH,SG
63,348,120,38,120,64,58,10,60,28,Train,0.0196654,0.9803345,work,1,twoWayDisc,self,one,40_to_54,no,50K_to_100K,0,0,ZH,SG
63,349,109,50,120,71,74,10,48,35,Train,0.0196654,0.9803345,work,1,twoWayDisc,self,one,40_to_54,no,50K_to_100K,0,0,ZH,SG
63,350,109,38,30,71,48,30,60,35,Train,0.0196654,0.9803345,work,1,twoWayDisc,self,one,40_to_54,no,50K_to_100K,0,0,ZH,SG
63,351,141,42,60,64,54,10,48,35,SM,0.0196654,0.9803345,work,1,twoWayDisc,self,one,40_to_54,no,50K_to_100K,0,0,ZH,SG
64,352,113,60,30,48,71,10,80,40,SM,0.64447504,0.35552496,work,1,twoWayDisc,self,one,40_to_54,yes,more_than_100K,0,0,BE,ZH
64,353,113,60,120,44,84,10,104,65,Train,0.64447504,0.35552496,work,1,twoWayDisc,self,one,40_to_54,yes,more_than_100K,0,1,BE,ZH
64,354,113,54,30,41,78,20,104,50,SM,0.64447504,0.35552496,work,1,twoWayDisc,self,one,40_to_54,yes,more_than_100K,0,0,BE,ZH
64,355,92,54,60,41,78,30,64,65,SM,0.64447504,0.35552496,work,1,twoWayDisc,self,one,40_to_54,yes,more_than_100K,0,1,BE,ZH
64,356,99,60,30,41,74,30,104,40,SM,0.64447504,0.35552496,work,1,twoWayDisc,self,one,40_to_54,yes,more_than_100K,0,1,BE,ZH
64,357,99,54,30,44,65,10,64,50,SM,0.64447504,0.35552496,work,1,twoWayDisc,self,one,40_to_54,yes,more_than_100K,0,1,BE,ZH
64,358,99,72,60,41,78,20,64,40,SM,0.64447504,0.35552496,work,1,twoWayDisc,self,one,40_to_54,yes,more_than_100K,0,0,BE,ZH
64,359,113,72,30,44,84,30,64,65,SM,0.64447504,0.35552496,work,1,twoWayDisc,self,one,40_to_54,yes,more_than_100K,0,0,BE,ZH
