chid,alt,match,x1,x2,x3,s11,s12,s13,s21,s22,s23,o11,o12,o13,o14,e11,e12,e13,e21,e22,e23,flag
178,1,1,6,5,1.5,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,tr
178,2,0,4,15,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,tr
180,1,0,12,5,1.5,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,tr
180,2,1,9,19,2.75,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,tr
181,1,1,8,5,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
181,2,0,7,14,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
182,1,0,27,3,2.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,tr
182,2,1,16,11,3.5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,tr
184,1,1,18,5,1.5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,tr
184,2,0,12,16,2.75,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,tr
185,1,0,16,5,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
185,2,1,11,11,2.75,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
187,1,0,9,5,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
187,2,1,5,13,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
188,1,1,13,4,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
188,2,0,11,20,2.75,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
189,1,0,11,7,2.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
189,2,1,7,12,2.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
190,1,1,6,4,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
190,2,0,3,15,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
191,1,1,7,3,1.5,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,tr
191,2,0,9,16,2.75,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,tr
192,1,0,13,4,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
192,2,1,10,14,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
193,1,0,18,6,1.5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,tr
193,2,1,10,16,2.75,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,tr
194,1,1,11,4,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
194,2,0,10,18,2.75,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
195,1,0,8,6,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
195,2,1,5,12,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
196,1,0,31,4,1.5,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,tr
196,2,1,20,14,3.5,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,tr
197,1,0,26,6,1.5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,tr
197,2,1,14,17,3.5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,tr
198,1,1,4,5,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
198,2,0,4,17,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
199,1,0,26,4,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
199,2,1,18,15,3.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
200,1,1,19,5,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
200,2,0,18,20,3.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,tr
201,1,0,19,6,1.5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,tr
201,2,1,11,16,2.75,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,tr
202,1,0,10,5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,tr
202,2,1,6,16,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,tr
203,1,0,9,6,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
203,2,1,5,16,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
204,1,1,3,4,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
204,2,0,3,15,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
205,1,0,17,6,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
205,2,1,15,15,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
207,1,0,5,5,1.5,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,tr
207,2,1,4,16,2.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,tr
209,1,0,12,4,1.5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
209,2,1,12,14,2.75,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
210,1,0,8,6,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
210,2,1,5,16,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
211,1,1,13,6,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
211,2,0,10,16,2.75,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
212,1,0,28,4,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,tr
212,2,1,19,14,3.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,tr
213,1,1,4,6,1.5,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
213,2,0,3,14,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
214,1,0,20,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
214,2,1,11,16,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
215,1,0,4,3,1.5,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
215,2,1,3,12,2.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,tr
216,1,0,14,7,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
216,2,1,8,15,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
217,1,1,10,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
217,2,0,10,15,2.75,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
219,1,0,10,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
219,2,1,9,16,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
221,1,1,35,5,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
221,2,0,29,17,4.25,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
222,1,0,19,5,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
222,2,1,12,13,2.75,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
223,1,1,9,5,1.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
223,2,0,6,15,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
226,1,1,13,5,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
226,2,0,16,17,3.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
227,1,0,22,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
227,2,1,15,13,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
229,1,1,16,6,1.5,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
229,2,0,11,17,2.75,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
231,1,0,8,6,1.5,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,tr
231,2,1,4,12,2.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,tr
232,1,0,6,7,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
232,2,1,6,15,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
233,1,0,25,4,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
233,2,1,16,14,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
234,1,1,12,6,1.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,tr
234,2,0,8,13,2.75,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,tr
235,1,1,8,4,1.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
235,2,0,6,16,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,tr
236,1,1,6,5,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
236,2,0,4,18,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
237,1,0,30,6,2.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
237,2,1,22,14,3.5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
238,1,0,12,4,2.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
238,2,1,8,14,2.75,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
239,1,1,11,4,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
239,2,0,8,14,2.75,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
240,1,0,10,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
240,2,1,8,13,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
241,1,0,6,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
241,2,1,4,15,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
242,1,1,18,5,1.5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,tr
242,2,0,11,15,2.75,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,tr
243,1,1,3,6,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
243,2,0,4,14,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
244,1,0,9,5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
244,2,1,5,15,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
245,1,0,20,5,1.5,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,tr
245,2,1,17,18,3.5,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,tr
246,1,0,34,6,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,tr
246,2,1,29,14,4.25,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,tr
247,1,1,7,5,1.5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,tr
247,2,0,4,18,2.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,tr
249,1,0,7,6,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
249,2,1,6,12,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
250,1,0,18,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
250,2,1,18,12,3.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
251,1,0,7,6,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
251,2,1,6,17,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
252,1,1,17,4,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
252,2,0,12,11,2.75,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
254,1,0,26,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
254,2,1,19,16,3.5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,tr
255,1,1,20,6,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
255,2,0,11,17,2.75,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
256,1,0,13,7,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
256,2,1,9,16,2.75,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
257,1,1,6,4,1.5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,tr
257,2,0,6,16,2.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,tr
258,1,0,13,6,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
258,2,1,11,13,2.75,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
262,1,0,19,4,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,tr
262,2,1,13,14,2.75,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,tr
263,1,0,4,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
263,2,1,3,14,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
264,1,1,10,6,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
264,2,0,11,18,2.75,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
266,1,1,20,5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
266,2,0,12,15,2.75,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
267,1,1,6,4,1.5,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,tr
267,2,0,4,16,2.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,tr
268,1,0,6,4,1.5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,tr
268,2,1,5,15,2.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,tr
269,1,1,6,5,2.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
269,2,0,6,17,2.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
270,1,1,10,7,1.5,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,tr
270,2,0,7,17,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,tr
271,1,0,8,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
271,2,1,6,16,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
272,1,0,7,5,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
272,2,1,4,12,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
273,1,0,5,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
273,2,1,4,13,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
274,1,1,19,6,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,tr
274,2,0,23,17,4.25,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,tr
276,1,0,5,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
276,2,1,5,13,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
277,1,0,20,6,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
277,2,1,16,13,3.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
278,1,0,7,5,2.0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
278,2,1,4,13,2.0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
280,1,0,13,6,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
280,2,1,8,14,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
281,1,0,4,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
281,2,1,3,16,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
282,1,0,11,7,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
282,2,1,7,15,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,tr
283,1,0,16,5,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
283,2,1,8,13,2.75,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
284,1,0,8,7,1.5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,tr
284,2,1,7,16,2.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,tr
285,1,1,9,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,tr
285,2,0,9,17,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,tr
287,1,0,7,5,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
287,2,1,6,12,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
288,1,0,52,6,1.5,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,tr
288,2,1,26,10,4.25,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,tr
289,1,0,7,5,1.5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
289,2,1,3,19,2.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,tr
290,1,1,9,5,1.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,tr
290,2,0,8,15,2.75,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,tr
291,1,1,7,6,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,tr
291,2,0,6,15,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,tr
292,1,0,5,6,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
292,2,1,3,14,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,tr
294,1,1,13,4,1.5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
294,2,0,9,21,2.75,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
295,1,1,11,6,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
295,2,0,12,13,2.75,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
296,1,1,10,7,1.5,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,tr
296,2,0,5,15,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,tr
298,1,1,12,5,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
298,2,0,7,15,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,tr
299,1,0,20,5,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
299,2,1,14,13,2.75,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
300,1,0,11,4,2.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
300,2,1,9,14,2.75,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
301,1,1,5,4,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
301,2,0,5,13,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
303,1,0,17,5,1.5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
303,2,1,13,14,2.75,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,tr
304,1,1,7,4,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
304,2,0,9,14,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
305,1,0,11,5,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
305,2,1,8,15,2.75,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
307,1,1,5,5,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
307,2,0,5,15,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
308,1,1,6,5,1.5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,tr
308,2,0,5,14,2.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,tr
309,1,0,34,6,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
309,2,1,30,11,4.25,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
310,1,1,6,5,1.5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,tr
310,2,0,5,15,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,tr
311,1,0,10,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
311,2,1,7,15,2.75,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
312,1,0,9,4,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
312,2,1,5,18,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
313,1,1,10,3,1.5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
313,2,0,8,13,2.75,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,tr
314,1,0,12,4,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
314,2,1,8,16,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
315,1,0,10,4,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,tr
315,2,1,5,16,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,tr
316,1,1,10,5,1.5,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,tr
316,2,0,6,14,2.0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,tr
318,1,0,7,4,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
318,2,1,5,14,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
319,1,1,11,6,2.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,tr
319,2,0,8,14,2.75,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,tr
320,1,1,6,6,1.5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,tr
320,2,0,8,19,2.75,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,tr
321,1,1,15,6,2.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,tr
321,2,0,10,17,2.75,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,tr
322,1,1,29,6,1.5,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,tr
322,2,0,23,17,4.25,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,tr
323,1,0,24,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
323,2,1,16,15,2.75,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
324,1,1,10,5,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
324,2,0,8,20,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
326,1,1,8,6,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
326,2,0,5,15,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
328,1,0,7,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
328,2,1,6,18,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
329,1,1,10,4,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
329,2,0,7,13,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,tr
330,1,1,12,6,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
330,2,0,9,17,2.75,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,tr
331,1,1,4,5,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
331,2,0,3,17,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,tr
332,1,1,5,5,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
332,2,0,3,19,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
333,1,1,10,5,2.0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,tr
333,2,0,6,12,2.0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,tr
335,1,1,11,6,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
335,2,0,7,15,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
336,1,0,17,6,1.5,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
336,2,1,9,14,2.75,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,tr
337,1,1,4,6,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
337,2,0,3,14,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,tr
338,1,1,9,4,2.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,tr
338,2,0,7,15,2.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,tr
340,1,0,7,6,1.5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
340,2,1,9,14,2.75,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,tr
341,1,1,14,3,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,tr
341,2,0,14,16,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,tr
342,1,0,21,7,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
342,2,1,19,15,3.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,tr
343,1,1,6,4,1.5,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,tr
343,2,0,8,16,2.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,tr
344,1,1,5,5,1.5,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,tr
344,2,0,5,13,2.0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,tr
345,1,0,10,6,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
345,2,1,7,12,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,tr
346,1,0,12,7,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,tr
346,2,1,8,15,2.75,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,tr
349,1,0,8,5,1.5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
349,2,1,7,14,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,tr
350,1,0,7,6,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
350,2,1,6,17,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,tr
